season,week,roster_id,position,eligible_owned
2024,14,3,TE,3
2024,14,4,QB,1
2024,14,4,RB,1
2024,14,4,WR,5
2024,14,4,TE,0
2024,14,5,QB,2
2024,14,5,RB,5
2024,14,5,WR,4
2024,14,5,TE,0
2024,14,6,QB,3
2024,14,6,RB,2
2024,14,6,WR,4
2024,14,6,TE,1
2024,14,7,QB,3
2024,14,7,RB,4
2024,14,7,WR,2
2024,14,7,TE,2
2024,14,8,QB,2
2024,14,8,RB,2
2024,14,8,WR,3
2024,14,8,TE,1
2024,14,9,QB,3
2024,14,9,RB,2
2024,14,9,WR,4
2024,14,9,TE,1
2024,14,10,QB,3
2024,14,10,RB,3
2024,14,10,WR,2
2024,14,10,TE,2
2024,14,11,QB,4
2024,14,11,RB,1
2024,14,11,WR,3
2024,14,11,TE,1
2024,14,12,QB,2
2024,14,12,RB,2
2024,14,12,WR,3
2024,14,12,TE,2
2024,15,1,QB,1
2024,15,1,RB,8
2024,15,1,WR,3
2024,15,1,TE,0
2024,15,2,QB,2
2024,15,2,RB,2
2024,15,2,WR,3
2024,15,2,TE,2
2024,15,3,QB,7
2024,15,3,RB,1
2024,15,3,WR,1
2024,15,3,TE,2
2024,15,4,QB,1
2024,15,4,RB,1
2024,15,4,WR,7
2024,15,4,TE,0
2024,15,5,QB,2
2024,15,5,RB,4
2024,15,5,WR,4
2024,15,5,TE,0
2024,15,6,QB,3
2024,15,6,RB,3
2024,15,6,WR,3
2024,15,6,TE,1
2024,15,7,QB,3
2024,15,7,RB,4
2024,15,7,WR,2
2024,15,7,TE,2
2024,15,8,QB,1
2024,15,8,RB,2
2024,15,8,WR,3
2024,15,8,TE,1
2024,15,9,QB,4
2024,15,9,RB,1
2024,15,9,WR,4
2024,15,9,TE,1
2024,15,10,QB,2
2024,15,10,RB,1
2024,15,10,WR,3
2024,15,10,TE,1
2024,15,11,QB,4
2024,15,11,RB,1
2024,15,11,WR,4
2024,15,11,TE,1
2024,15,12,QB,2
2024,15,12,RB,2
2024,15,12,WR,4
2024,15,12,TE,2
2025,3,1,QB,0
2025,3,1,RB,5
2025,3,1,WR,3
2025,3,1,TE,4
2025,3,2,QB,1
2025,3,2,RB,5
2025,3,2,WR,6
2025,3,2,TE,2
2025,3,3,QB,6
2025,3,3,RB,7
2025,3,3,WR,1
2025,3,3,TE,2
2025,3,4,QB,2
2025,3,4,RB,5
2025,3,4,WR,3
2025,3,4,TE,1
2025,3,5,QB,0
2025,3,5,RB,3
2025,3,5,WR,5
2025,3,5,TE,1
2025,3,6,QB,2
2025,3,6,RB,3
2025,3,6,WR,6
2025,3,6,TE,0
2025,3,7,QB,2
2025,3,7,RB,2
2025,3,7,WR,11
2025,3,7,TE,0
2025,3,8,QB,1
2025,3,8,RB,2
2025,3,8,WR,9
2025,3,8,TE,1
2025,3,9,QB,4
2025,3,9,RB,4
2025,3,9,WR,7
2025,3,9,TE,0
2025,3,10,QB,5
2025,3,10,RB,3
2025,3,10,WR,6
2025,3,10,TE,3
2025,3,11,QB,4
2025,3,11,RB,2
2025,3,11,WR,8
2025,3,11,TE,1
2025,3,12,QB,2
2025,3,12,RB,4
2025,3,12,WR,4
2025,3,12,TE,5
2025,4,1,QB,0
2025,4,1,RB,4
2025,4,1,WR,3
2025,4,1,TE,3
2025,4,2,QB,0
2025,4,2,RB,4
2025,4,2,WR,4
2025,4,2,TE,2
2025,4,3,QB,5
2025,4,3,RB,7
2025,4,3,WR,1
2025,4,3,TE,2
2025,4,4,QB,2
2025,4,4,RB,4
2025,4,4,WR,3
2025,4,4,TE,1
2025,4,5,QB,0
2025,4,5,RB,3
2025,4,5,WR,5
2025,4,5,TE,1
2025,4,6,QB,2
2025,4,6,RB,1
2025,4,6,WR,6
2025,4,6,TE,0
2025,4,7,QB,2
2025,4,7,RB,1
2025,4,7,WR,13
2025,4,7,TE,0
2025,4,8,QB,1
2025,4,8,RB,2
2025,4,8,WR,7
2025,4,8,TE,1
2025,4,9,QB,4
2025,4,9,RB,4
2025,4,9,WR,5
2025,4,9,TE,0
2025,4,10,QB,4
2025,4,10,RB,2
2025,4,10,WR,5
2025,4,10,TE,3
2025,4,11,QB,4
2025,4,11,RB,2
2025,4,11,WR,8
2025,4,11,TE,1
2025,4,12,QB,2
2025,4,12,RB,4
2025,4,12,WR,4
2025,4,12,TE,4
2025,5,1,QB,0
2025,5,1,RB,4
2025,5,1,WR,2
2025,5,1,TE,2
2025,5,2,QB,0
2025,5,2,RB,4
2025,5,2,WR,4
2025,5,2,TE,1
2025,5,3,QB,5
2025,5,3,RB,7
2025,5,3,WR,1
2025,5,3,TE,2
2025,5,4,QB,2
2025,5,4,RB,4
2025,5,4,WR,3
2025,5,4,TE,1
2025,5,5,QB,0
2025,5,5,RB,3
2025,5,5,WR,5
2025,5,5,TE,1
2025,5,6,QB,2
2025,5,6,RB,1
2025,5,6,WR,5
2025,5,6,TE,0
2025,5,7,QB,2
2025,5,7,RB,1
2025,5,7,WR,12
2025,5,7,TE,0
2025,5,8,QB,1
2025,5,8,RB,2
2025,5,8,WR,7
2025,5,8,TE,0
2025,5,9,QB,4
2025,5,9,RB,3
2025,5,9,WR,4
2025,5,9,TE,0
2025,5,10,QB,4
2025,5,10,RB,2
2025,5,10,WR,4
2025,5,10,TE,3
2025,5,11,QB,3
2025,5,11,RB,2
2025,5,11,WR,7
2025,5,11,TE,1
2025,5,12,QB,1
2025,5,12,RB,4
2025,5,12,WR,4
2025,5,12,TE,3
2025,6,1,QB,0
2025,6,1,RB,4
2025,6,1,WR,1
2025,6,1,TE,2
2025,6,2,QB,0
2025,6,2,RB,5
2025,6,2,WR,4
2025,6,2,TE,1
2025,6,3,QB,4
2025,6,3,RB,7
2025,6,3,WR,1
2025,6,3,TE,3
2025,6,4,QB,2
2025,6,4,RB,4
2025,6,4,WR,3
2025,6,4,TE,1
2025,6,5,QB,0
2025,6,5,RB,3
2025,6,5,WR,5
2025,6,5,TE,1
2025,6,6,QB,2
2025,6,6,RB,1
2025,6,6,WR,4
2025,6,6,TE,0
2025,6,7,QB,2
2025,6,7,RB,1
2025,6,7,WR,7
2025,6,7,TE,0
2025,6,8,QB,1
2025,6,8,RB,2
2025,6,8,WR,6
2025,6,8,TE,0
2025,6,9,QB,4
2025,6,9,RB,3
2025,6,9,WR,3
2025,6,9,TE,0
2025,6,10,QB,4
2025,6,10,RB,2
2025,6,10,WR,4
2025,6,10,TE,1
2025,6,11,QB,3
2025,6,11,RB,2
2025,6,11,WR,7
2025,6,11,TE,1
2025,6,12,QB,0
2025,6,12,RB,4
2025,6,12,WR,4
2025,6,12,TE,3
2025,7,1,QB,0
2025,7,1,RB,4
2025,7,1,WR,1
2025,7,1,TE,2
2025,7,2,QB,0
2025,7,2,RB,3
2025,7,2,WR,4
2025,7,2,TE,1
2025,7,3,QB,4
2025,7,3,RB,7
2025,7,3,WR,1
2025,7,3,TE,2
2025,7,4,QB,2
2025,7,4,RB,4
2025,7,4,WR,3
2025,7,4,TE,2
2025,7,5,QB,0
2025,7,5,RB,3
2025,7,5,WR,4
2025,7,5,TE,2
2025,7,6,QB,2
2025,7,6,RB,1
2025,7,6,WR,4
2025,7,6,TE,0
2025,7,7,QB,2
2025,7,7,RB,0
2025,7,7,WR,7
2025,7,7,TE,1
2025,7,8,QB,1
2025,7,8,RB,2
2025,7,8,WR,6
2025,7,8,TE,0
2025,7,9,QB,4
2025,7,9,RB,3
2025,7,9,WR,3
2025,7,9,TE,0
2025,7,10,QB,4
2025,7,10,RB,3
2025,7,10,WR,4
2025,7,10,TE,1
2025,7,11,QB,3
2025,7,11,RB,2
2025,7,11,WR,4
2025,7,11,TE,1
2025,7,12,QB,0
2025,7,12,RB,5
2025,7,12,WR,3
2025,7,12,TE,2
2025,8,1,QB,1
2025,8,1,RB,4
2025,8,1,WR,1
2025,8,1,TE,2
2025,8,2,QB,0
2025,8,2,RB,4
2025,8,2,WR,4
2025,8,2,TE,1
2025,8,3,QB,4
2025,8,3,RB,6
2025,8,3,WR,1
2025,8,3,TE,1
2025,8,4,QB,2
2025,8,4,RB,5
2025,8,4,WR,4
2025,8,4,TE,2
2025,8,5,QB,0
2025,8,5,RB,3
2025,8,5,WR,3
2025,8,5,TE,2
2025,8,6,QB,3
2025,8,6,RB,1
2025,8,6,WR,4
2025,8,6,TE,0
2025,8,7,QB,3
2025,8,7,RB,0
2025,8,7,WR,6
2025,8,7,TE,0
2025,8,8,QB,1
2025,8,8,RB,3
2025,8,8,WR,6
2025,8,8,TE,0
2025,8,9,QB,3
2025,8,9,RB,3
2025,8,9,WR,2
2025,8,9,TE,0
2025,8,10,QB,4
2025,8,10,RB,3
2025,8,10,WR,4
2025,8,10,TE,0
2025,8,11,QB,3
2025,8,11,RB,2
2025,8,11,WR,3
2025,8,11,TE,1
2025,8,12,QB,0
2025,8,12,RB,5
2025,8,12,WR,2
2025,8,12,TE,2
2025,9,1,QB,1
2025,9,1,RB,4
2025,9,1,WR,1
2025,9,1,TE,2
2025,9,2,QB,0
2025,9,2,RB,3
2025,9,2,WR,4
2025,9,2,TE,1
2025,9,3,QB,4
2025,9,3,RB,6
2025,9,3,WR,1
2025,9,3,TE,1
2025,9,4,QB,2
2025,9,4,RB,5
2025,9,4,WR,2
2025,9,4,TE,2
2025,9,5,QB,0
2025,9,5,RB,3
2025,9,5,WR,4
2025,9,5,TE,2
2025,9,6,QB,3
2025,9,6,RB,1
2025,9,6,WR,5
2025,9,6,TE,0
2025,9,7,QB,2
2025,9,7,RB,0
2025,9,7,WR,4
2025,9,7,TE,0
2025,9,8,QB,1
2025,9,8,RB,2
2025,9,8,WR,6
2025,9,8,TE,0
2025,9,9,QB,3
2025,9,9,RB,2
2025,9,9,WR,4
2025,9,9,TE,0
2025,9,10,QB,4
2025,9,10,RB,3
2025,9,10,WR,3
2025,9,10,TE,0
2025,9,11,QB,2
2025,9,11,RB,1
2025,9,11,WR,3
2025,9,11,TE,0
2025,9,12,QB,0
2025,9,12,RB,5
2025,9,12,WR,2
2025,9,12,TE,2
2025,10,1,QB,1
2025,10,1,RB,4
2025,10,1,WR,2
2025,10,1,TE,2
2025,10,2,QB,0
2025,10,2,RB,3
2025,10,2,WR,5
2025,10,2,TE,0
2025,10,3,QB,4
2025,10,3,RB,6
2025,10,3,WR,1
2025,10,3,TE,1
2025,10,4,QB,1
2025,10,4,RB,5
2025,10,4,WR,2
2025,10,4,TE,2
2025,10,5,QB,0
2025,10,5,RB,3
2025,10,5,WR,5
2025,10,5,TE,2
2025,10,6,QB,3
2025,10,6,RB,1
2025,10,6,WR,5
2025,10,6,TE,0
2025,10,7,QB,1
2025,10,7,RB,2
2025,10,7,WR,4
2025,10,7,TE,0
2025,10,8,QB,1
2025,10,8,RB,2
2025,10,8,WR,6
2025,10,8,TE,0
2025,10,9,QB,3
2025,10,9,RB,2
2025,10,9,WR,5
2025,10,9,TE,0
2025,10,10,QB,4
2025,10,10,RB,2
2025,10,10,WR,3
2025,10,10,TE,0
2025,10,11,QB,2
2025,10,11,RB,1
2025,10,11,WR,3
2025,10,11,TE,0
2025,10,12,QB,0
2025,10,12,RB,4
2025,10,12,WR,2
2025,10,12,TE,2
2025,11,1,QB,1
2025,11,1,RB,3
2025,11,1,WR,2
2025,11,1,TE,2
2025,11,2,QB,0
2025,11,2,RB,3
2025,11,2,WR,5
2025,11,2,TE,0
2025,11,3,QB,3
2025,11,3,RB,6
2025,11,3,WR,1
2025,11,3,TE,0
2025,11,4,QB,2
2025,11,4,RB,5
2025,11,4,WR,2
2025,11,4,TE,2
2025,11,5,QB,1
2025,11,5,RB,3
2025,11,5,WR,5
2025,11,5,TE,2
2025,11,6,QB,3
2025,11,6,RB,1
2025,11,6,WR,4
2025,11,6,TE,0
2025,11,7,QB,1
2025,11,7,RB,1
2025,11,7,WR,5
2025,11,7,TE,0
2025,11,8,QB,1
2025,11,8,RB,2
2025,11,8,WR,7
2025,11,8,TE,0
2025,11,9,QB,2
2025,11,9,RB,2
2025,11,9,WR,5
2025,11,9,TE,0
2025,11,10,QB,4
2025,11,10,RB,3
2025,11,10,WR,4
2025,11,10,TE,1
2025,11,11,QB,3
2025,11,11,RB,1
2025,11,11,WR,2
2025,11,11,TE,0
2025,11,12,QB,0
2025,11,12,RB,3
2025,11,12,WR,3
2025,11,12,TE,2
2025,12,1,QB,1
2025,12,1,RB,3
2025,12,1,WR,3
2025,12,1,TE,2
2025,12,2,QB,0
2025,12,2,RB,3
2025,12,2,WR,4
2025,12,2,TE,0
2025,12,3,QB,3
2025,12,3,RB,6
2025,12,3,WR,1
2025,12,3,TE,0
2025,12,4,QB,2
2025,12,4,RB,5
2025,12,4,WR,2
2025,12,4,TE,2
2025,12,5,QB,1
2025,12,5,RB,3
2025,12,5,WR,4
2025,12,5,TE,2
2025,12,6,QB,3
2025,12,6,RB,1
2025,12,6,WR,4
2025,12,6,TE,1
2025,12,7,QB,1
2025,12,7,RB,1
2025,12,7,WR,6
2025,12,7,TE,0
2025,12,8,QB,1
2025,12,8,RB,2
2025,12,8,WR,8
2025,12,8,TE,0
2025,12,9,QB,1
2025,12,9,RB,2
2025,12,9,WR,5
2025,12,9,TE,0
2025,12,10,QB,4
2025,12,10,RB,3
2025,12,10,WR,4
2025,12,10,TE,2
2025,12,11,QB,3
2025,12,11,RB,1
2025,12,11,WR,2
2025,12,11,TE,0
2025,12,12,QB,0
2025,12,12,RB,3
2025,12,12,WR,3
2025,12,12,TE,2
2025,13,1,QB,1
2025,13,1,RB,4
2025,13,1,WR,3
2025,13,1,TE,3
2025,13,2,QB,0
2025,13,2,RB,3
2025,13,2,WR,5
2025,13,2,TE,0
2025,13,3,QB,3
2025,13,3,RB,7
2025,13,3,WR,0
2025,13,3,TE,0
2025,13,4,QB,2
2025,13,4,RB,5
2025,13,4,WR,1
2025,13,4,TE,2
2025,13,5,QB,1
2025,13,5,RB,3
2025,13,5,WR,4
2025,13,5,TE,1
2025,13,6,QB,2
2025,13,6,RB,1
2025,13,6,WR,4
2025,13,6,TE,0
2025,13,7,QB,1
2025,13,7,RB,1
2025,13,7,WR,7
2025,13,7,TE,0
2025,13,8,QB,1
2025,13,8,RB,2
2025,13,8,WR,6
2025,13,8,TE,0
2025,13,9,QB,1
2025,13,9,RB,1
2025,13,9,WR,6
2025,13,9,TE,0
2025,13,10,QB,3
2025,13,10,RB,3
2025,13,10,WR,4
2025,13,10,TE,1
2025,13,11,QB,4
2025,13,11,RB,1
2025,13,11,WR,3
2025,13,11,TE,0
2025,13,12,QB,0
2025,13,12,RB,3
2025,13,12,WR,3
2025,13,12,TE,3
2025,14,1,QB,0
2025,14,1,RB,3
2025,14,1,WR,3
2025,14,1,TE,3
2025,14,2,QB,0
2025,14,2,RB,4
2025,14,2,WR,3
2025,14,2,TE,0
2025,14,3,QB,2
2025,14,3,RB,6
2025,14,3,WR,0
2025,14,3,TE,0
2025,14,4,QB,3
2025,14,4,RB,4
2025,14,4,WR,2
2025,14,4,TE,2
2025,14,5,QB,1
2025,14,5,RB,3
2025,14,5,WR,3
2025,14,5,TE,1
2025,14,6,QB,2
2025,14,6,RB,1
2025,14,6,WR,4
2025,14,6,TE,0
2025,14,7,QB,1
2025,14,7,RB,2
2025,14,7,WR,6
2025,14,7,TE,0
2025,14,8,QB,2
2025,14,8,RB,2
2025,14,8,WR,5
2025,14,8,TE,0
2025,14,9,QB,1
2025,14,9,RB,2
2025,14,9,WR,6
2025,14,9,TE,0
2025,14,10,QB,4
2025,14,10,RB,3
2025,14,10,WR,4
2025,14,10,TE,1
2025,14,11,QB,4
2025,14,11,RB,1
2025,14,11,WR,3
2025,14,11,TE,1
2025,14,12,QB,0
2025,14,12,RB,5
2025,14,12,WR,2
2025,14,12,TE,3
2025,15,1,QB,0
2025,15,1,RB,3
2025,15,1,WR,3
2025,15,1,TE,3
2025,15,2,QB,0
2025,15,2,RB,4
2025,15,2,WR,3
2025,15,2,TE,1
2025,15,3,QB,2
2025,15,3,RB,7
2025,15,3,WR,0
2025,15,3,TE,1
2025,15,4,QB,3
2025,15,4,RB,4
2025,15,4,WR,2
2025,15,4,TE,2
2025,15,5,QB,1
2025,15,5,RB,3
2025,15,5,WR,3
2025,15,5,TE,1
2025,15,6,QB,2
2025,15,6,RB,1
2025,15,6,WR,5
2025,15,6,TE,0
2025,15,7,QB,2
2025,15,7,RB,2
2025,15,7,WR,6
2025,15,7,TE,0
2025,15,8,QB,2
2025,15,8,RB,1
2025,15,8,WR,6
2025,15,8,TE,0
2025,15,9,QB,2
2025,15,9,RB,3
2025,15,9,WR,5
2025,15,9,TE,1
2025,15,10,QB,3
2025,15,10,RB,2
2025,15,10,WR,5
2025,15,10,TE,2
2025,15,11,QB,3
2025,15,11,RB,1
2025,15,11,WR,3
2025,15,11,TE,2
2025,15,12,QB,0
2025,15,12,RB,4
2025,15,12,WR,3
2025,15,12,TE,2
