league_id,season,stratum,week,roster_id,budget,qb_options,rb_options,mean_gain,chance_gain_ge_025,chance_gain_ge_050,chance_gain_ge_075,delta_more_qb,delta_chance_ge_050,mc_standard_error
1180084795436826624,2025,SF_1TE,10,10,9,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,10,9,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,10,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,11,2,8,0,8,0.05378999999999989,0.0,0.0,0.0,0.06245106374999994,0.0,0.009474601092725654
1180084795436826624,2025,SF_1TE,11,2,8,1,7,0.11624106374999985,0.0,0.0,0.0,0.07117052249999993,0.0,0.009260880254957582
1180084795436826624,2025,SF_1TE,11,2,9,1,8,0.12380528249999982,0.0,0.0,0.0,0.06696817874999994,0.0,0.009327165841234636
1180084795436826624,2025,SF_1TE,12,2,8,0,8,0.05378999999999989,0.0,0.0,0.0,0.07484716874999991,0.0,0.009398089814127385
1180084795436826624,2025,SF_1TE,12,2,8,1,7,0.1286371687499998,0.0,0.0,0.0,0.05625301124999995,0.0,0.009817038143849589
1180084795436826624,2025,SF_1TE,12,2,9,1,8,0.1328395124999998,0.0,0.0,0.0,0.061295823749999936,0.0,0.009091726022195339
1180084795436826624,2025,SF_1TE,13,9,8,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,8,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,8,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,8,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,9,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,9,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,9,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,2,8,1,7,0.05995238875000007,0.0,0.0,0.0,0.07235633125000009,0.0,0.008297958153536197
1180084795436826624,2025,SF_1TE,14,9,8,0,8,0.04655522249999992,0.0,0.0,0.0,-0.007224086249999987,0.0,0.0022499493304540155
1180084795436826624,2025,SF_1TE,14,9,8,1,7,0.039331136249999926,0.0,0.0,0.0,-0.004816057499999991,0.0,0.0018865128175757687
1180084795436826624,2025,SF_1TE,14,9,8,2,6,0.03451507874999994,0.0,0.0,0.0,-0.0064214099999999885,0.0,0.002140469999999996
1180084795436826624,2025,SF_1TE,14,9,8,3,5,0.02809366874999995,0.0,0.0,0.0,-0.008829438749999984,0.0,0.0024417681000517047
1180084795436826624,2025,SF_1TE,14,9,8,4,4,0.019264229999999966,0.0,0.0,0.0,-0.0064214099999999885,0.0,0.002140469999999996
1180084795436826624,2025,SF_1TE,14,9,8,5,3,0.012842819999999977,0.0,0.0,0.0,-0.008026762499999986,0.0,0.002349995432787161
1180084795436826624,2025,SF_1TE,14,9,9,0,9,0.05137127999999991,0.0,0.0,0.0,-0.004816057499999991,0.0,0.0018865128175757685
1180084795436826624,2025,SF_1TE,14,9,9,1,8,0.04655522249999992,0.0,0.0,0.0,-0.007224086249999987,0.0,0.0022499493304540155
1180084795436826624,2025,SF_1TE,14,9,9,2,7,0.039331136249999926,0.0,0.0,0.0,-0.004816057499999991,0.0,0.0018865128175757687
1180084795436826624,2025,SF_1TE,14,9,9,3,6,0.03451507874999994,0.0,0.0,0.0,-0.0064214099999999885,0.0,0.002140469999999996
1180084795436826624,2025,SF_1TE,14,9,9,4,5,0.02809366874999995,0.0,0.0,0.0,-0.008829438749999984,0.0,0.0024417681000517047
1180084795436826624,2025,SF_1TE,14,9,9,5,4,0.019264229999999966,0.0,0.0,0.0,-0.0064214099999999885,0.0,0.002140469999999996
1180084795436826624,2025,SF_1TE,15,2,8,1,7,0.07660061500000007,0.0,0.0,0.0,0.09848650500000009,0.0,0.010942945000000011
1180084795436826624,2025,SF_1TE,15,9,8,0,8,0.08836719999999987,0.0,0.0,0.0,-0.0029813824999999922,0.0,0.005983585687512776
1180084795436826624,2025,SF_1TE,15,9,8,1,7,0.08538581749999988,0.0,0.0,0.0,-7.480374999999616e-05,0.0,0.005665006076723902
1180084795436826624,2025,SF_1TE,15,9,8,2,6,0.08531101374999989,0.0,0.0,0.0,0.0013059337500000018,0.0,0.006220090355550917
1180084795436826624,2025,SF_1TE,15,9,8,3,5,0.08661694749999989,0.0,0.0,0.0,0.015983931249999982,0.0,0.005704773912316518
1180084795436826624,2025,SF_1TE,15,9,8,4,4,0.10260087874999987,0.0,0.0,0.0,0.012932248749999986,0.0,0.005405074842730758
1180084795436826624,2025,SF_1TE,15,9,8,5,3,0.11553312749999986,0.0,0.0,0.0,0.008354724999999992,0.0,0.004864780132595711
1180084795436826624,2025,SF_1TE,15,9,9,1,8,0.10057392999999985,0.0,0.0,0.0,-0.001455541249999994,0.0,0.00583056181042622
1180084795436826624,2025,SF_1TE,15,9,9,2,7,0.09911838874999987,0.0,0.0,0.0,-7.480374999999616e-05,0.0,0.0060309823758484754
1180084795436826624,2025,SF_1TE,15,9,9,3,6,0.09904358499999986,0.0,0.0,0.0,0.01046098124999999,0.0,0.006191049579617339
1180084795436826624,2025,SF_1TE,15,9,9,4,5,0.10950456624999985,0.0,0.0,0.0,0.012932248749999986,0.0,0.0061461974579794685
1180084795436826624,2025,SF_1TE,15,9,9,5,4,0.12243681499999984,0.0,0.0,0.0,0.008354724999999992,0.0,0.005286448742490003
918260594971672576,2023,SF_2TE,4,8,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,4,9,8,1,7,0.34747966999999996,1.0,0.0,0.0,0.006685131250000108,0.0,0.013393674883922721
918260594971672576,2023,SF_2TE,4,9,8,2,6,0.35416480125000005,0.890625,0.0,0.0,-0.034645741249999966,0.0,0.01814893226636946
918260594971672576,2023,SF_2TE,5,8,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,6,8,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,7,8,8,3,5,0.030682399999999888,0.0,0.0,0.0,-0.004314712499999984,0.0,0.0013438217879079934
918260594971672576,2023,SF_2TE,8,8,8,3,5,0.14761255999999967,0.0,0.0,0.0,-0.03690313999999992,0.0,0.008052925353883442
918260594971672576,2023,SF_2TE,9,8,8,3,5,0.14761255999999978,0.0,0.0,0.0,-0.02767735499999996,0.0,0.007258808820227692
918260594971672576,2023,SF_2TE,9,8,8,4,4,0.11993520499999982,0.0,0.0,0.0,-0.03229024749999995,0.0,0.007688154166666656
918260594971672576,2023,SF_2TE,9,8,9,4,5,0.14761255999999978,0.0,0.0,0.0,-0.02767735499999996,0.0,0.007258808820227692
918260594971672576,2023,SF_2TE,9,12,8,3,5,0.0963391512500001,0.0,0.0,0.0,0.03414868875000003,0.0,0.004282392110575518
918260594971672576,2023,SF_2TE,10,8,8,3,5,0.16242783999999966,0.0,0.0,0.0,-0.03046366124999992,0.0,0.006775868347816531
918260594971672576,2023,SF_2TE,10,8,8,4,4,0.13196417874999972,0.0,0.0,0.0,-0.024461836249999938,0.0,0.00632535288786812
918260594971672576,2023,SF_2TE,10,8,9,4,5,0.16242783999999966,0.0,0.0,0.0,-0.03046366124999992,0.0,0.006775868347816531
918260594971672576,2023,SF_2TE,11,8,8,4,4,0.21456616000000017,0.0,0.0,0.0,-0.07040452125000006,0.0,0.012692724549482476
918260594971672576,2023,SF_2TE,12,8,8,4,4,0.22275824000000033,0.0,0.0,0.0,-0.04524776750000006,0.0,0.01129120502552738
918260594971672576,2023,SF_2TE,13,8,8,4,4,0.22275824000000033,0.0,0.0,0.0,-0.06265075500000009,0.0,0.01261823750452709
918260594971672576,2023,SF_2TE,15,12,8,2,6,0.04186237499999995,0.0,0.0,0.0,0.020931187499999976,0.0,0.0047662410619015265
918260594971672576,2023,SF_2TE,15,12,8,3,5,0.06279356249999993,0.0,0.0,0.0,0.02651283749999997,0.0,0.005140618699420796
918260594971672576,2023,SF_2TE,15,12,9,3,6,0.06279356249999993,0.0,0.0,0.0,0.02651283749999997,0.0,0.005140618699420796
920016644603248640,2023,SF_2TE,4,1,8,3,5,0.3329509575000001,1.0,0.0,0.0,-0.03547094999999999,0.0,0.015254890224980788
920016644603248640,2023,SF_2TE,4,1,8,4,4,0.29748000750000003,0.765625,0.0,0.0,-0.04372616999999999,0.0,0.018403966850520884
920016644603248640,2023,SF_2TE,4,1,8,5,3,0.2537538375000001,0.46875,0.0,0.0,0.0030294675000000085,0.0,0.011058322213545094
920016644603248640,2023,SF_2TE,4,1,9,4,5,0.3622911450000001,1.0,0.0,0.0,-0.02644319999999999,0.0,0.016795689177609152
920016644603248640,2023,SF_2TE,4,1,9,5,4,0.3358479450000001,0.765625,0.0,0.0,-0.06178166999999999,0.0,0.015724443428285696
920016644603248640,2023,SF_2TE,4,2,8,2,6,0.10929871999999974,0.0,0.0,0.0,-0.018785717499999955,0.0,0.005195162119232441
920016644603248640,2023,SF_2TE,4,2,8,3,5,0.09051300249999977,0.0,0.0,0.0,-0.01707792499999996,0.0,0.004999904475992862
920016644603248640,2023,SF_2TE,4,4,8,1,7,0.044165760000000276,0.0,0.0,0.0,-0.004185302500000029,0.0,0.0015631690670978827
920016644603248640,2023,SF_2TE,4,4,8,2,6,0.03998045750000025,0.0,0.0,0.0,-0.006188428750000037,0.0,0.0018634358363759347
920016644603248640,2023,SF_2TE,4,4,9,2,7,0.044165760000000276,0.0,0.0,0.0,-0.004185302500000029,0.0,0.0015631690670978827
920016644603248640,2023,SF_2TE,4,8,8,0,8,0.7313104625000002,0.796875,0.796875,0.78125,-0.08083698125000005,-0.109375,0.026898637963059406
920016644603248640,2023,SF_2TE,4,8,8,1,7,0.65047348125,0.6875,0.6875,0.671875,-0.036555408750000025,-0.046875,0.018463101479263954
920016644603248640,2023,SF_2TE,4,8,9,0,9,0.7840325537500004,0.859375,0.859375,0.859375,-0.038696645000000036,-0.0625,0.020442069783338304
920016644603248640,2023,SF_2TE,4,8,9,1,8,0.7453359087500001,0.796875,0.796875,0.796875,-0.08058973500000005,-0.109375,0.02669779280370065
920016644603248640,2023,SF_2TE,4,10,8,4,4,0.011120800000000264,0.0,0.0,0.0,-0.001563862500000037,0.0,0.0004870666355620038
920016644603248640,2023,SF_2TE,5,1,8,4,4,0.14296507875000009,0.0,0.0,0.0,0.054986568750000034,0.0,0.012520992506006735
920016644603248640,2023,SF_2TE,5,1,8,5,3,0.1979516475000001,0.0,0.0,0.0,0.03665771250000002,0.0,0.010732279290862913
920016644603248640,2023,SF_2TE,5,1,9,5,4,0.1979516475000001,0.0,0.0,0.0,0.03665771250000002,0.0,0.010732279290862913
920016644603248640,2023,SF_2TE,5,2,8,2,6,0.09320879999999998,0.0,0.0,0.0,-0.014563874999999997,0.0,0.004263866002473994
920016644603248640,2023,SF_2TE,5,2,8,3,5,0.07864492499999998,0.0,0.0,0.0,-0.016020262499999997,0.0,0.004430379669031017
920016644603248640,2023,SF_2TE,5,4,8,2,6,0.0014324000000001114,0.0,0.0,0.0,-0.00020143125000001566,0.0,6.273597661850334e-05
920016644603248640,2023,SF_2TE,5,8,8,0,8,0.21553416000000047,0.0,0.0,0.0,-0.016362900000000093,0.0,0.005421273977406504
920016644603248640,2023,SF_2TE,5,8,8,1,7,0.1991712600000004,0.0,0.0,0.0,-0.01545124875000007,0.0,0.005189810262550251
920016644603248640,2023,SF_2TE,6,1,8,4,4,0.4874549787500001,0.703125,0.703125,0.0,0.031875805000000076,-0.0625,0.025690270310861466
920016644603248640,2023,SF_2TE,6,1,8,5,3,0.5193307837500002,0.890625,0.640625,0.0,0.004747741250000052,-0.109375,0.01886943092758575
920016644603248640,2023,SF_2TE,6,1,9,5,4,0.5668044237500002,0.890625,0.890625,0.0,-0.001186463749999941,-0.140625,0.02130734066150683
920016644603248640,2023,SF_2TE,6,8,8,0,8,0.08777932500000071,0.0,0.0,0.0,0.030418516250000027,0.0,0.006701456880724973
920016644603248640,2023,SF_2TE,6,8,8,1,7,0.11819784125000074,0.0,0.0,0.0,0.034574728750000006,0.0,0.00601309880478964
920016644603248640,2023,SF_2TE,6,8,9,0,9,0.09363128000000076,0.0,0.0,0.0,0.03502360750000008,0.0,0.005717266220418
920016644603248640,2023,SF_2TE,6,8,9,1,8,0.12865488750000087,0.0,0.0,0.0,0.032496622500000016,0.0,0.005675276884268829
920016644603248640,2023,SF_2TE,7,1,8,4,4,0.46838979999999997,1.0,0.0,0.0,-0.046172322499999974,0.0,0.017040766781281812
920016644603248640,2023,SF_2TE,7,8,8,0,8,0.004760640000000205,0.0,0.0,0.0,0.09209457124999981,0.0,0.010580658735042789
920016644603248640,2023,SF_2TE,7,8,8,1,7,0.09685521125000002,0.0,0.0,0.0,0.07644294874999985,0.0,0.010580658735042789
920016644603248640,2023,SF_2TE,7,8,9,1,8,0.09692959625000003,0.0,0.0,0.0,0.07636856374999984,0.0,0.010570106703932781
920016644603248640,2023,SF_2TE,8,2,8,2,6,0.014240239999999904,0.0,0.0,0.0,-0.0024475412499999835,0.0,0.0006768638774248981
920016644603248640,2023,SF_2TE,9,2,8,2,6,0.045864479999999874,0.0,0.0,0.0,-0.009316222499999974,0.0,0.0023247860418954547
920016644603248640,2023,SF_2TE,9,4,8,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,9,8,8,0,8,0.0039600799999999214,0.0,0.0,0.0,-0.0006187624999999877,0.0,0.00018115511066634142
920016644603248640,2023,SF_2TE,10,2,8,2,6,0.07926166624999997,0.0,0.0,0.0,0.00986056125000007,0.0,0.003039053946936788
920016644603248640,2023,SF_2TE,10,4,8,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,10,4,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,10,4,9,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,4,8,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,4,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,4,9,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,8,8,0,8,0.008913658749999966,0.0,0.0,0.0,-0.0006391199999999896,0.0,0.00021384377626580074
920016644603248640,2023,SF_2TE,11,8,8,1,7,0.008274538749999977,0.0,0.0,0.0,-0.0008231412499999993,0.0,0.00027123285714385616
920016644603248640,2023,SF_2TE,11,8,9,0,9,0.00922303999999996,0.0,0.0,0.0,-0.00030938124999999386,0.0,0.00013389511072835563
920016644603248640,2023,SF_2TE,11,8,9,1,8,0.008913658749999966,0.0,0.0,0.0,-0.0006391199999999896,0.0,0.00021384377626580074
920016644603248640,2023,SF_2TE,12,4,8,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,12,4,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,12,4,9,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,12,8,8,1,7,0.06111160000000004,0.0,0.0,0.0,0.05392200000000003,0.0,0.007232268623856494
920016644603248640,2023,SF_2TE,13,4,8,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,4,8,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,4,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,4,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,4,9,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,8,8,1,7,0.15304294125,0.484375,0.0,0.0,0.12217585874999998,0.0,0.014918975561152825
920016644603248640,2023,SF_2TE,14,4,8,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,14,4,8,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,14,4,8,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,14,4,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,14,4,9,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,15,4,8,0,8,0.07291471999999999,0.0,0.0,0.0,-0.0034178774999999995,0.0,0.0019417374575355763
920016644603248640,2023,SF_2TE,15,4,8,1,7,0.06949684249999999,0.0,0.0,0.0,-0.005696462499999999,0.0,0.0024653351720488573
920016644603248640,2023,SF_2TE,15,4,8,2,6,0.06380037999999999,0.0,0.0,0.0,-0.005696462499999999,0.0,0.0024653351720488573
920016644603248640,2023,SF_2TE,15,4,9,1,8,0.07291471999999999,0.0,0.0,0.0,-0.0034178774999999995,0.0,0.0019417374575355763
920016644603248640,2023,SF_2TE,15,4,9,2,7,0.06949684249999999,0.0,0.0,0.0,-0.005696462499999999,0.0,0.0024653351720488573
1048274355802820608,2024,SF_2TE,4,1,8,1,7,0.39828711999999955,1.0,0.0,0.0,-0.04997960499999994,0.0,0.012358696907347026
1048274355802820608,2024,SF_2TE,4,2,8,2,6,0.25404607999999995,1.0,0.0,0.0,-0.039003057499999993,0.0,0.00566518417444139
1048274355802820608,2024,SF_2TE,4,4,8,2,6,0.3429162399999999,1.0,0.0,0.0,-0.06772883249999997,0.0,0.011312163137106172
1048274355802820608,2024,SF_2TE,4,6,8,3,5,0.5096985924999998,1.0,0.765625,0.0,-0.07636961624999997,0.0625,0.023418499895134733
1048274355802820608,2024,SF_2TE,4,8,8,1,7,0.16099251624999977,0.046875,0.0,0.0,0.0016504925000000031,0.0,0.00900013394693219
1048274355802820608,2024,SF_2TE,4,8,8,2,6,0.16264300874999982,0.109375,0.0,0.0,0.017520784999999987,0.0,0.011674941333125133
1048274355802820608,2024,SF_2TE,4,8,8,3,5,0.1801637937499998,0.234375,0.0,0.0,0.01726749124999999,0.0,0.01166456808789047
1048274355802820608,2024,SF_2TE,4,8,8,4,4,0.1974312849999998,0.34375,0.0,0.0,0.03185613999999997,0.0,0.014470652703617443
1048274355802820608,2024,SF_2TE,4,8,8,5,3,0.22928742499999977,0.53125,0.0,0.0,0.005124932499999981,0.0,0.009360384742158428
1048274355802820608,2024,SF_2TE,4,8,8,6,2,0.23441235749999972,0.59375,0.0,0.0,0.021917297499999953,0.0,0.013155499787829142
1048274355802820608,2024,SF_2TE,4,8,8,7,1,0.2563296549999997,0.75,0.0,0.0,0.015290703749999952,0.0,0.012681050837903845
1048274355802820608,2024,SF_2TE,4,8,9,2,7,0.1822464712499998,0.109375,0.0,0.0,0.02165450749999999,0.0,0.01345452057007337
1048274355802820608,2024,SF_2TE,4,8,9,3,6,0.20390097874999977,0.234375,0.0,0.0,0.012832266249999986,0.0,0.011971866669941142
1048274355802820608,2024,SF_2TE,4,8,9,4,5,0.21673324499999974,0.34375,0.0,0.0,0.03508535499999997,0.0,0.013885797525154949
1048274355802820608,2024,SF_2TE,4,8,9,5,4,0.2518185999999997,0.53125,0.0,0.0,-0.0044020700000000045,0.0,0.008845765104200445
1048274355802820608,2024,SF_2TE,4,8,9,6,3,0.24741652999999975,0.59375,0.0,0.0,0.030131194999999954,0.0,0.012816696525601827
1048274355802820608,2024,SF_2TE,4,8,9,7,2,0.2775477249999997,0.75,0.0,0.0,0.01660380874999995,0.0,0.012697921728428884
1048274355802820608,2024,SF_2TE,4,8,9,8,1,0.29415153374999964,0.890625,0.0,0.0,0.005913666249999963,0.0,0.010754674722489319
1048274355802820608,2024,SF_2TE,5,1,8,1,7,0.5244155199999998,1.0,1.0,0.0,-0.05735794749999998,-0.21875,0.01670590673253427
1048274355802820608,2024,SF_2TE,5,2,8,2,6,0.24518687999999988,0.0,0.0,0.0,-0.0503232762499999,0.0,0.006245677461965163
1048274355802820608,2024,SF_2TE,5,4,8,2,6,0.3429162400000001,1.0,0.0,0.0,-0.06688879250000004,0.0,0.011773607825296855
1048274355802820608,2024,SF_2TE,5,7,8,3,5,0.7962406975,1.0,1.0,0.6875,0.021612578750000017,0.0,0.02214467476695223
1048274355802820608,2024,SF_2TE,5,8,8,1,7,0.33345336999999975,1.0,0.125,0.0,0.034307466250000015,0.140625,0.017531900608591475
1048274355802820608,2024,SF_2TE,5,8,8,2,6,0.3677608362499998,0.84375,0.265625,0.03125,-0.00020937124999998585,0.0625,0.01672300434778011
1048274355802820608,2024,SF_2TE,5,8,8,3,5,0.36755146499999974,0.65625,0.328125,0.03125,0.03522038124999999,0.0625,0.0167925093999652
1048274355802820608,2024,SF_2TE,5,8,8,4,4,0.40277184624999973,0.71875,0.390625,0.0625,0.017010527499999942,0.015625,0.0198783699929686
1048274355802820608,2024,SF_2TE,5,8,8,5,3,0.4197823737499997,0.796875,0.40625,0.046875,-0.008854268750000048,-0.03125,0.017894660321049156
1048274355802820608,2024,SF_2TE,5,8,8,6,2,0.41092810499999965,0.796875,0.375,0.03125,0.03108699624999993,0.171875,0.01667586753645841
1048274355802820608,2024,SF_2TE,5,8,8,7,1,0.4420151012499996,0.8125,0.546875,0.0,0.02425514249999991,0.28125,0.01685699936037012
1048274355802820608,2024,SF_2TE,5,8,9,2,7,0.3956512912499997,1.0,0.296875,0.03125,0.019331966250000013,0.09375,0.01481906924825329
1048274355802820608,2024,SF_2TE,5,8,9,3,6,0.4149832574999997,0.875,0.390625,0.046875,0.017262588750000005,0.078125,0.01828792473383734
1048274355802820608,2024,SF_2TE,5,8,9,4,5,0.43224584624999973,0.734375,0.46875,0.0625,0.04191408249999996,0.078125,0.016858580680802766
1048274355802820608,2024,SF_2TE,5,8,9,5,4,0.47415992874999974,0.828125,0.546875,0.078125,-0.011373383750000058,-0.078125,0.017460647506467142
1048274355802820608,2024,SF_2TE,5,8,9,6,3,0.46278654499999966,0.890625,0.46875,0.046875,0.01751945874999994,0.09375,0.0162635920778521
1048274355802820608,2024,SF_2TE,5,8,9,7,2,0.48030600374999954,0.890625,0.5625,0.03125,0.029149574999999917,0.28125,0.01603074756238642
1048274355802820608,2024,SF_2TE,5,8,9,8,1,0.5094555787499995,0.9375,0.84375,0.0,-0.0073998987500000675,0.15625,0.013432868981551114
1048274355802820608,2024,SF_2TE,6,4,8,2,6,0.44094296,1.0,0.0,0.0,-0.06808295624999998,0.0,0.015103881835011018
1048274355802820608,2024,SF_2TE,6,8,8,1,7,0.5161576474999996,1.0,0.203125,0.203125,0.05431400499999999,0.234375,0.025491852371985403
1048274355802820608,2024,SF_2TE,6,8,8,2,6,0.5704716524999995,0.875,0.4375,0.375,0.011672373750000005,0.140625,0.02345803738514323
1048274355802820608,2024,SF_2TE,6,8,8,3,5,0.5821440262499996,0.796875,0.578125,0.40625,0.031286036249999954,0.125,0.02199944491969667
1048274355802820608,2024,SF_2TE,6,8,8,4,4,0.6134300624999995,0.84375,0.703125,0.40625,0.01654347249999992,0.09375,0.023332045602220165
1048274355802820608,2024,SF_2TE,6,8,8,5,3,0.6299735349999995,0.921875,0.796875,0.28125,-0.01746601875000008,0.015625,0.0172717873288742
1048274355802820608,2024,SF_2TE,6,8,8,6,2,0.6125075162499993,0.953125,0.8125,0.203125,-0.01998115625000007,-0.015625,0.01596901574520522
1048274355802820608,2024,SF_2TE,6,8,8,7,1,0.5925263599999993,0.96875,0.796875,0.171875,-0.003966417500000105,0.0625,0.017840333164747736
1048274355802820608,2024,SF_2TE,6,8,9,2,7,0.6255286399999996,1.0,0.4375,0.4375,0.011211836249999984,0.140625,0.02053957963357107
1048274355802820608,2024,SF_2TE,6,8,9,3,6,0.6367404762499995,0.921875,0.578125,0.484375,0.03220711124999999,0.125,0.022132369805756783
1048274355802820608,2024,SF_2TE,6,8,9,4,5,0.6689475874999996,0.875,0.703125,0.5,0.029172972499999946,0.140625,0.019624851822027445
1048274355802820608,2024,SF_2TE,6,8,9,5,4,0.6981205599999996,0.953125,0.84375,0.46875,-0.024087793750000062,0.015625,0.0184313581134168
1048274355802820608,2024,SF_2TE,6,8,9,6,3,0.6740327662499994,0.96875,0.859375,0.34375,-0.023138531250000087,0.0,0.0178143910843436
1048274355802820608,2024,SF_2TE,6,8,9,7,2,0.6508942349999993,0.984375,0.859375,0.28125,-0.0015766050000000833,0.046875,0.017072135978648265
1048274355802820608,2024,SF_2TE,6,8,9,8,1,0.6493176299999993,1.0,0.90625,0.234375,0.007097009999999871,0.09375,0.018806115906516634
1048274355802820608,2024,SF_2TE,7,8,8,3,5,0.04789740374999996,0.0,0.0,0.0,0.029650773749999977,0.0,0.0073991046205047475
1048274355802820608,2024,SF_2TE,7,8,8,4,4,0.07754817749999994,0.0,0.0,0.0,0.015965801249999988,0.0,0.005739959812568509
1048274355802820608,2024,SF_2TE,7,8,8,5,3,0.09351397874999992,0.0,0.0,0.0,0.02508911624999998,0.0,0.006938357629780139
1048274355802820608,2024,SF_2TE,7,8,8,6,2,0.11860309499999991,0.0,0.0,0.0,0.018246629999999986,0.0,0.006082209999999995
1048274355802820608,2024,SF_2TE,7,8,8,7,1,0.1368497249999999,0.0,0.0,0.0,0.009123314999999993,0.0,0.0044517218870162205
1048274355802820608,2024,SF_2TE,8,8,8,3,5,0.09978728124999992,0.390625,0.0,0.0,0.03991491249999996,0.0,0.011685889806145284
1048274355802820608,2024,SF_2TE,8,8,8,4,4,0.13970219374999987,0.546875,0.0,0.0,0.03592342124999996,0.0,0.011188387678656955
1048274355802820608,2024,SF_2TE,8,8,8,5,3,0.17562561499999982,0.6875,0.0,0.0,0.011974473749999989,0.0,0.006802843055273772
1048274355802820608,2024,SF_2TE,8,8,8,6,2,0.1876000887499998,0.734375,0.0,0.0,0.027940438749999973,0.0,0.010045032695777287
1048274355802820608,2024,SF_2TE,8,8,8,7,1,0.2155405274999998,0.84375,0.0,0.0,0.03991491249999996,0.0,0.011685889806145284
1048274355802820608,2024,SF_2TE,9,8,8,2,6,0.04262913499999994,0.0,0.0,0.0,0.0009281912500000433,0.0,0.001986431474429754
1048274355802820608,2024,SF_2TE,9,8,8,3,5,0.043557326249999986,0.0,0.0,0.0,-0.0016966887499999667,0.0,0.0016129698011654796
1048274355802820608,2024,SF_2TE,9,8,8,4,4,0.04186063750000002,0.0,0.0,0.0,-0.0009330349999999536,0.0,0.0023690357823437447
1048274355802820608,2024,SF_2TE,9,8,8,5,3,0.04092760250000006,0.0,0.0,0.0,0.003452411250000037,0.0,0.0023213355195962713
1048274355802820608,2024,SF_2TE,9,8,8,6,2,0.0443800137500001,0.0,0.0,0.0,-0.0024284037499999883,0.0,0.0026322695697496455
1048274355802820608,2024,SF_2TE,9,8,8,7,1,0.04195161000000011,0.0,0.0,0.0,-0.0015640899999999937,0.0,0.0021315894312419936
1048274355802820608,2024,SF_2TE,9,8,9,3,6,0.04704651999999998,0.0,0.0,0.0,0.0002971362500000345,0.0,0.0018851080250973195
