league_id,season,stratum,week,roster_id,budget,qb_options,rb_options,mean_gain,chance_gain_ge_025,chance_gain_ge_050,chance_gain_ge_075
1180084795436826624,2025,SF_1TE,6,10,9,2,7,0.19543401249999998,0.46875,0.0,0.0
1180084795436826624,2025,SF_1TE,7,2,8,0,8,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,7,2,8,1,7,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,7,2,8,2,6,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,7,2,9,1,8,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,7,2,9,2,7,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,7,4,8,5,3,0.15233407999999993,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,8,2,8,0,8,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,8,2,8,1,7,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,8,2,8,2,6,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,8,2,9,1,8,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,8,2,9,2,7,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,8,10,8,0,8,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,8,10,8,1,7,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,8,10,8,2,6,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,8,10,8,3,5,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,9,2,8,0,8,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,9,2,8,1,7,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,9,2,8,2,6,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,9,2,9,1,8,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,9,2,9,2,7,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,2,8,0,8,0.039131999999999945,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,2,8,1,7,0.10260866249999988,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,2,8,2,6,0.17756530499999978,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,2,9,1,8,0.10688872499999988,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,2,9,2,7,0.1793996174999998,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,10,8,0,8,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,10,8,1,7,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,10,8,2,6,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,10,8,3,5,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,10,9,0,9,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,10,9,1,8,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,10,9,2,7,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,10,10,9,3,6,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,11,2,8,0,8,0.05378999999999989,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,11,2,8,1,7,0.11624106374999985,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,11,2,8,2,6,0.1874115862499998,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,11,2,9,1,8,0.12380528249999982,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,11,2,9,2,7,0.19077346124999978,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,12,2,8,0,8,0.05378999999999989,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,12,2,8,1,7,0.1286371687499998,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,12,2,8,2,6,0.18489017999999977,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,12,2,9,1,8,0.1328395124999998,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,12,2,9,2,7,0.19413533624999973,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,8,1,7,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,8,2,6,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,8,3,5,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,8,4,4,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,8,5,3,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,8,6,2,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,9,2,7,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,9,3,6,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,9,4,5,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,9,5,4,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,13,9,9,6,3,0.0,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,2,8,1,7,0.05995238875000007,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,2,8,2,6,0.13230872000000016,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,8,0,8,0.04655522249999992,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,8,1,7,0.039331136249999926,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,8,2,6,0.03451507874999994,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,8,3,5,0.02809366874999995,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,8,4,4,0.019264229999999966,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,8,5,3,0.012842819999999977,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,8,6,2,0.004816057499999991,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,9,0,9,0.05137127999999991,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,9,1,8,0.04655522249999992,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,9,2,7,0.039331136249999926,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,9,3,6,0.03451507874999994,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,9,4,5,0.02809366874999995,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,9,5,4,0.019264229999999966,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,14,9,9,6,3,0.012842819999999977,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,2,8,1,7,0.07660061500000007,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,2,8,2,6,0.17508712000000015,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,8,8,4,4,0.2951844800000001,1.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,9,8,0,8,0.08836719999999987,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,9,8,1,7,0.08538581749999988,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,9,8,2,6,0.08531101374999989,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,9,8,3,5,0.08661694749999989,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,9,8,4,4,0.10260087874999987,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,9,8,5,3,0.11553312749999986,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,9,8,6,2,0.12388785249999984,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,9,9,1,8,0.10057392999999985,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,9,9,2,7,0.09911838874999987,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,9,9,3,6,0.09904358499999986,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,9,9,4,5,0.10950456624999985,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,9,9,5,4,0.12243681499999984,0.0,0.0,0.0
1180084795436826624,2025,SF_1TE,15,9,9,6,3,0.13079153999999982,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,4,8,8,3,5,0.0,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,4,8,8,4,4,0.0,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,4,8,9,4,5,0.0,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,4,9,8,1,7,0.34747966999999996,1.0,0.0,0.0
918260594971672576,2023,SF_2TE,4,9,8,2,6,0.35416480125000005,0.890625,0.0,0.0
918260594971672576,2023,SF_2TE,4,9,8,3,5,0.31951906000000013,0.640625,0.0,0.0
918260594971672576,2023,SF_2TE,5,8,8,3,5,0.0,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,5,8,8,4,4,0.0,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,5,8,9,4,5,0.0,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,6,8,8,3,5,0.0,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,6,8,8,4,4,0.0,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,6,8,9,4,5,0.0,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,7,8,8,3,5,0.030682399999999888,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,7,8,8,4,4,0.026367687499999903,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,7,8,9,4,5,0.030682399999999888,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,8,8,8,3,5,0.14761255999999967,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,8,8,8,4,4,0.11070941999999974,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,8,8,9,4,5,0.14761255999999967,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,9,8,8,3,5,0.14761255999999978,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,9,8,8,4,4,0.11993520499999982,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,9,8,8,5,3,0.08764495749999987,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,9,8,9,4,5,0.14761255999999978,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,9,8,9,5,4,0.11993520499999982,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,9,12,8,3,5,0.0963391512500001,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,9,12,8,4,4,0.13048784000000013,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,10,8,8,3,5,0.16242783999999966,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,10,8,8,4,4,0.13196417874999972,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,10,8,8,5,3,0.1075023424999998,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,10,8,9,4,5,0.16242783999999966,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,10,8,9,5,4,0.13196417874999972,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,10,12,8,3,5,0.07606616,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,11,8,8,4,4,0.21456616000000017,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,11,8,8,5,3,0.1441616387500001,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,11,8,9,5,4,0.21456616000000017,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,11,12,8,3,5,0.17541823999999995,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,12,8,8,4,4,0.22275824000000033,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,12,8,8,5,3,0.17751047250000027,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,12,8,9,5,4,0.22275824000000033,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,12,12,8,3,5,0.2176122399999998,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,13,3,8,1,7,0.14607608000000008,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,13,8,8,4,4,0.22275824000000033,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,13,8,8,5,3,0.16010748500000024,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,13,8,9,5,4,0.22275824000000033,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,13,12,8,3,5,0.2176122399999998,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,14,1,8,4,4,0.2968225599999999,1.0,0.0,0.0
918260594971672576,2023,SF_2TE,15,1,8,4,4,0.2968225599999999,1.0,0.0,0.0
918260594971672576,2023,SF_2TE,15,12,8,2,6,0.04186237499999995,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,15,12,8,3,5,0.06279356249999993,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,15,12,8,4,4,0.0893063999999999,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,15,12,9,3,6,0.06279356249999993,0.0,0.0,0.0
918260594971672576,2023,SF_2TE,15,12,9,4,5,0.0893063999999999,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,1,8,3,5,0.3329509575000001,1.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,1,8,4,4,0.29748000750000003,0.765625,0.0,0.0
920016644603248640,2023,SF_2TE,4,1,8,5,3,0.2537538375000001,0.46875,0.0,0.0
920016644603248640,2023,SF_2TE,4,1,8,6,2,0.2567833050000001,0.40625,0.0,0.0
920016644603248640,2023,SF_2TE,4,1,9,4,5,0.3622911450000001,1.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,1,9,5,4,0.3358479450000001,0.765625,0.0,0.0
920016644603248640,2023,SF_2TE,4,1,9,6,3,0.2740662750000001,0.46875,0.0,0.0
920016644603248640,2023,SF_2TE,4,2,8,2,6,0.10929871999999974,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,2,8,3,5,0.09051300249999977,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,2,8,4,4,0.07343507749999982,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,4,8,1,7,0.044165760000000276,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,4,8,2,6,0.03998045750000025,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,4,8,3,5,0.03379202875000021,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,4,9,2,7,0.044165760000000276,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,4,9,3,6,0.03998045750000025,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,8,8,0,8,0.7313104625000002,0.796875,0.796875,0.78125
920016644603248640,2023,SF_2TE,4,8,8,1,7,0.65047348125,0.6875,0.6875,0.671875
920016644603248640,2023,SF_2TE,4,8,8,2,6,0.6139180725000001,0.640625,0.640625,0.640625
920016644603248640,2023,SF_2TE,4,8,9,0,9,0.7840325537500004,0.859375,0.859375,0.859375
920016644603248640,2023,SF_2TE,4,8,9,1,8,0.7453359087500001,0.796875,0.796875,0.796875
920016644603248640,2023,SF_2TE,4,8,9,2,7,0.66474617375,0.6875,0.6875,0.6875
920016644603248640,2023,SF_2TE,4,10,8,4,4,0.011120800000000264,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,10,8,5,3,0.009556937500000227,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,10,9,5,4,0.011120800000000264,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,1,8,4,4,0.14296507875000009,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,1,8,5,3,0.1979516475000001,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,1,8,6,2,0.23460936000000013,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,1,9,5,4,0.1979516475000001,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,1,9,6,3,0.23460936000000013,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,2,8,2,6,0.09320879999999998,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,2,8,3,5,0.07864492499999998,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,2,8,4,4,0.06262466249999998,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,4,8,2,6,0.0014324000000001114,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,4,8,3,5,0.0012309687500000957,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,4,9,3,6,0.0014324000000001114,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,8,8,0,8,0.21553416000000047,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,8,8,1,7,0.1991712600000004,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,8,8,2,6,0.18372001125000031,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,5,10,8,5,3,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,6,1,8,4,4,0.4874549787500001,0.703125,0.703125,0.0
920016644603248640,2023,SF_2TE,6,1,8,5,3,0.5193307837500002,0.890625,0.640625,0.0
920016644603248640,2023,SF_2TE,6,1,8,6,2,0.5240785250000002,1.0,0.53125,0.0
920016644603248640,2023,SF_2TE,6,1,9,5,4,0.5668044237500002,0.890625,0.890625,0.0
920016644603248640,2023,SF_2TE,6,1,9,6,3,0.5656179600000002,1.0,0.75,0.0
920016644603248640,2023,SF_2TE,6,4,8,3,5,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,6,8,8,0,8,0.08777932500000071,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,6,8,8,1,7,0.11819784125000074,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,6,8,8,2,6,0.15277257000000075,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,6,8,9,0,9,0.09363128000000076,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,6,8,9,1,8,0.12865488750000087,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,6,8,9,2,7,0.16115151000000086,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,7,1,8,4,4,0.46838979999999997,1.0,0.0,0.0
920016644603248640,2023,SF_2TE,7,1,8,5,3,0.4222174775,0.734375,0.0,0.0
920016644603248640,2023,SF_2TE,7,1,9,5,4,0.49771928,1.0,0.0,0.0
920016644603248640,2023,SF_2TE,7,4,8,3,5,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,7,8,8,0,8,0.004760640000000205,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,7,8,8,1,7,0.09685521125000002,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,7,8,8,2,6,0.17329815999999987,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,7,8,9,1,8,0.09692959625000003,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,7,8,9,2,7,0.17329815999999987,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,8,2,8,2,6,0.014240239999999904,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,8,2,8,3,5,0.01179269874999992,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,9,2,8,2,6,0.045864479999999874,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,9,2,8,3,5,0.0365482574999999,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,9,4,8,2,6,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,9,4,8,3,5,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,9,4,9,3,6,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,9,8,8,0,8,0.0039600799999999214,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,9,8,8,1,7,0.0033413174999999337,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,10,1,8,6,2,0.7940160799999997,1.0,1.0,1.0
920016644603248640,2023,SF_2TE,10,2,8,2,6,0.07926166624999997,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,10,2,8,3,5,0.08912222750000004,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,10,2,9,3,6,0.09557192000000003,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,10,4,8,2,6,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,10,4,8,3,5,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,10,4,8,4,4,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,10,4,9,3,6,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,10,4,9,4,5,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,2,8,3,5,0.2756954400000002,1.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,4,8,2,6,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,4,8,3,5,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,4,8,4,4,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,4,9,3,6,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,4,9,4,5,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,8,8,0,8,0.008913658749999966,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,8,8,1,7,0.008274538749999977,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,8,8,2,6,0.007451397499999977,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,8,9,0,9,0.00922303999999996,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,8,9,1,8,0.008913658749999966,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,11,8,9,2,7,0.008274538749999977,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,12,2,8,3,5,0.3767054400000002,1.0,0.0,0.0
920016644603248640,2023,SF_2TE,12,4,8,2,6,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,12,4,8,3,5,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,12,4,8,4,4,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,12,4,9,3,6,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,12,4,9,4,5,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,12,8,8,1,7,0.06111160000000004,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,12,8,8,2,6,0.11503360000000007,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,12,8,9,2,7,0.11503360000000007,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,2,8,3,5,0.5094117600000002,1.0,1.0,0.0
920016644603248640,2023,SF_2TE,13,4,8,1,7,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,4,8,2,6,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,4,8,3,5,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,4,8,4,4,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,4,9,2,7,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,4,9,3,6,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,4,9,4,5,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,8,8,1,7,0.15304294125,0.484375,0.0,0.0
920016644603248640,2023,SF_2TE,13,8,8,2,6,0.2752188,1.0,0.0,0.0
920016644603248640,2023,SF_2TE,13,8,9,2,7,0.2752188,1.0,0.0,0.0
920016644603248640,2023,SF_2TE,14,4,8,1,7,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,14,4,8,2,6,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,14,4,8,3,5,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,14,4,8,4,4,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,14,4,9,2,7,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,14,4,9,3,6,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,14,4,9,4,5,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,15,4,8,0,8,0.07291471999999999,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,15,4,8,1,7,0.06949684249999999,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,15,4,8,2,6,0.06380037999999999,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,15,4,8,3,5,0.05810391749999999,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,15,4,9,1,8,0.07291471999999999,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,15,4,9,2,7,0.06949684249999999,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,15,4,9,3,6,0.06380037999999999,0.0,0.0,0.0
1048274355802820608,2024,SF_2TE,4,1,8,1,7,0.39828711999999955,1.0,0.0,0.0
1048274355802820608,2024,SF_2TE,4,1,8,2,6,0.34830751499999957,0.875,0.0,0.0
1048274355802820608,2024,SF_2TE,4,1,9,2,7,0.39828711999999955,1.0,0.0,0.0
1048274355802820608,2024,SF_2TE,4,2,8,2,6,0.25404607999999995,1.0,0.0,0.0
1048274355802820608,2024,SF_2TE,4,2,8,3,5,0.21504302249999996,0.53125,0.0,0.0
1048274355802820608,2024,SF_2TE,4,2,9,3,6,0.25404607999999995,1.0,0.0,0.0
1048274355802820608,2024,SF_2TE,4,4,8,2,6,0.3429162399999999,1.0,0.0,0.0
1048274355802820608,2024,SF_2TE,4,4,8,3,5,0.27518740749999987,0.609375,0.0,0.0
1048274355802820608,2024,SF_2TE,4,4,9,3,6,0.3429162399999999,1.0,0.0,0.0
1048274355802820608,2024,SF_2TE,4,6,8,3,5,0.5096985924999998,1.0,0.765625,0.0
1048274355802820608,2024,SF_2TE,4,6,8,4,4,0.4333289762499999,0.828125,0.828125,0.0
1048274355802820608,2024,SF_2TE,4,6,9,4,5,0.5168936799999998,1.0,1.0,0.0
1048274355802820608,2024,SF_2TE,4,7,8,3,5,0.8380443200000001,1.0,1.0,1.0
1048274355802820608,2024,SF_2TE,4,8,8,1,7,0.16099251624999977,0.046875,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,8,2,6,0.16264300874999982,0.109375,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,8,3,5,0.1801637937499998,0.234375,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,8,4,4,0.1974312849999998,0.34375,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,8,5,3,0.22928742499999977,0.53125,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,8,6,2,0.23441235749999972,0.59375,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,8,7,1,0.2563296549999997,0.75,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,8,8,0,0.2716203587499997,0.890625,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,9,2,7,0.1822464712499998,0.109375,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,9,3,6,0.20390097874999977,0.234375,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,9,4,5,0.21673324499999974,0.34375,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,9,5,4,0.2518185999999997,0.53125,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,9,6,3,0.24741652999999975,0.59375,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,9,7,2,0.2775477249999997,0.75,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,9,8,1,0.29415153374999964,0.890625,0.0,0.0
1048274355802820608,2024,SF_2TE,4,8,9,9,0,0.30006519999999964,1.0,0.0,0.0
1048274355802820608,2024,SF_2TE,5,1,8,1,7,0.5244155199999998,1.0,1.0,0.0
1048274355802820608,2024,SF_2TE,5,1,8,2,6,0.46705757249999985,0.890625,0.78125,0.0
1048274355802820608,2024,SF_2TE,5,1,9,2,7,0.5244155199999998,1.0,1.0,0.0
1048274355802820608,2024,SF_2TE,5,2,8,2,6,0.24518687999999988,0.0,0.0,0.0
