season,week,player_id,player_name,position,fantasy_points,replacement_points,porp,win_prob_replacement,win_prob_player,weekly_worp,starter_cutoff_rank,replacement_pool_start,replacement_pool_end,replacement_effective_rank,replacement_rank,win_model,opponent_score_mean,opponent_score_sd
2023,2,1373,Geno Smith,QB,47.22,17.39,29.83,0.26668146875,0.60038125,0.33369978125,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,1479,Keenan Allen,WR,34.6,10.3,24.3,0.385363453125,0.6615721015624999,0.2762086484374999,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,1911,Willie Snead,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,2078,Odell Beckham,WR,6.9,10.3,-3.4000000000000004,0.385363453125,0.3481036875,-0.037259765624999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,2133,Davante Adams,WR,22.4,10.3,12.099999999999998,0.385363453125,0.5242513750000001,0.1388879218750001,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,2216,Mike Evans,WR,32.6,10.3,22.3,0.385363453125,0.6399472578125,0.25458380468749997,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,2334,Phillip Dorsett,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,2381,Chris Conley,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,2422,Blake Bell,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,2545,Geoff Swaim,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,2711,Taylor Heinicke,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,3155,Laquon Treadwell,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,3225,Tyler Boyd,WR,12.7,10.3,2.3999999999999986,0.385363453125,0.41224309374999996,0.02687964062499998,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,3391,Dwayne Washington,RB,0.0,11.5,-11.5,0.3474825,0.23319225781249997,-0.11429024218750006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,4039,Cooper Kupp,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,4066,Evan Engram,TE,21.7,9.700000000000001,11.999999999999998,0.4124276015625,0.5486216171875001,0.1361940156250001,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,4127,C.J. Beathard,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,4137,James Conner,RB,25.200000000000003,11.5,13.700000000000003,0.3474825,0.5033138125000001,0.15583131250000004,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,4144,Jonnu Smith,TE,15.7,9.700000000000001,5.999999999999998,0.4124276015625,0.48018078125,0.0677531796875,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,4319,Zach Pascal,WR,1.9,10.3,-8.4,0.385363453125,0.29602978125,-0.08933367187499996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,4574,Cooper Rush,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,4866,Saquon Barkley,RB,33.1,11.5,21.6,0.3474825,0.5946631875,0.2471806875,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,4943,Sam Darnold,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,4984,Josh Allen,QB,49.760000000000005,17.39,32.370000000000005,0.26668146875,0.629049015625,0.36236754687500006,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5010,Will Dissly,TE,11.5,9.700000000000001,1.799999999999999,0.4124276015625,0.4325877421875,0.02016014062499999,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5052,Ronald Jones,RB,0.0,11.5,-11.5,0.3474825,0.23319225781249997,-0.11429024218750006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5096,Ray-Ray McCloud,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5284,Jeff Wilson,RB,0.0,11.5,-11.5,0.3474825,0.23319225781249997,-0.11429024218750006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5857,Noah Fant,TE,15.600000000000001,9.700000000000001,5.9,0.4124276015625,0.4790701484375,0.06664254687499999,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5872,Deebo Samuel,WR,25.1,10.3,14.8,0.385363453125,0.5554700390624999,0.17010658593749994,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5903,Will Grier,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5938,Lil'Jordan Humphrey,WR,1.4,10.3,-8.9,0.385363453125,0.29103344531249997,-0.0943300078125,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5970,Greg Dortch,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6039,Ty Johnson,RB,0.0,11.5,-11.5,0.3474825,0.23319225781249997,-0.11429024218750006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6040,Tyree Jackson,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6069,Stanley Morgan,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6075,Jesper Horsted,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6279,Brandon Dillon,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6665,Jody Fortson,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6753,Derrick Gore,RB,0.0,11.5,-11.5,0.3474825,0.23319225781249997,-0.11429024218750006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6770,Joe Burrow,QB,30.58,17.39,13.189999999999998,0.26668146875,0.406956890625,0.14027542187500003,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6847,Devin Duvernay,WR,2.1,10.3,-8.200000000000001,0.385363453125,0.29802171875,-0.08734173437499998,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6865,Colby Parkinson,TE,10.100000000000001,9.700000000000001,0.40000000000000036,0.4124276015625,0.416908234375,0.004480632812499996,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6869,Adam Trautman,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,7082,Dalton Keene,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,7191,Jaylon Moore,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,7337,Easop Winston,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,7527,Mac Jones,QB,29.240000000000002,17.39,11.850000000000001,0.26668146875,0.391748671875,0.12506720312500003,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,7543,Travis Etienne,RB,8.6,11.5,-2.9000000000000004,0.3474825,0.31671728906249996,-0.030765210937500065,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,7569,Nico Collins,WR,31.1,10.3,20.8,0.385363453125,0.6234478828125,0.2380844296875,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,7585,Davis Mills,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,7589,Ian Book,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,7609,Demetric Felton,RB,0.0,11.5,-11.5,0.3474825,0.23319225781249997,-0.11429024218750006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,7619,Mathew Sexton,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,7842,Luke Farrell,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8002,Shane Buechele,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8119,Jahan Dotson,WR,5.7,10.3,-4.6000000000000005,0.385363453125,0.33525078124999996,-0.050112671875000014,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8121,Romeo Doubs,WR,6.0,10.3,-4.300000000000001,0.385363453125,0.3384673671875,-0.0468960859375,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8123,Hassan Haskins,RB,0.0,11.5,-11.5,0.3474825,0.23319225781249997,-0.11429024218750006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8139,Zamir White,RB,1.5000000000000002,11.5,-10.0,0.3474825,0.2468486171875,-0.10063388281250002,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8140,Justyn Ross,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8148,Jameson Williams,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8153,Isaiah Spiller,RB,0.5,11.5,-11.0,0.3474825,0.23769514062500002,-0.109787359375,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8155,Breece Hall,RB,1.7000000000000002,11.5,-9.8,0.3474825,0.2486763046875,-0.09880619531250004,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8176,Danny Gray,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8205,Isiah Pacheco,RB,12.4,11.5,0.9000000000000004,0.3474825,0.35724990624999997,0.009767406249999944,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8208,Tyler Badie,RB,0.0,11.5,-11.5,0.3474825,0.23319225781249997,-0.11429024218750006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8223,Velus Jones,WR,-0.10000000000000003,10.3,-10.4,0.385363453125,0.2762572265625,-0.10910622656249996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8249,Lucas Krull,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8416,Jalen Virgil,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8435,Kwamie Lassiter,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8571,Ra'Shaun Henry,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,862,Blaine Gabbert,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8745,Lance McCutcheon,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8756,Brandon Johnson,WR,23.6,10.3,13.3,0.385363453125,0.538135109375,0.15277165625,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8800,Malik Davis,RB,0.0,11.5,-11.5,0.3474825,0.23319225781249997,-0.11429024218750006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,8849,Tanner Conner,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,886,Taiwan Jones,RB,0.0,11.5,-11.5,0.3474825,0.23319225781249997,-0.11429024218750006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,9221,Jahmyr Gibbs,RB,15.500000000000002,11.5,4.000000000000002,0.3474825,0.39154476562499996,0.04406226562499993,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,9225,Tank Bigsby,RB,0.0,11.5,-11.5,0.3474825,0.23319225781249997,-0.11429024218750006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,9226,De'Von Achane,RB,2.1,11.5,-9.4,0.3474825,0.25241831249999996,-0.09506418750000006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,9486,Dontayvion Wicks,WR,12.5,10.3,2.1999999999999993,0.385363453125,0.410018046875,0.02465459375000001,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,9508,Tyjae Spears,RB,11.1,11.5,-0.40000000000000036,0.3474825,0.3431579296875,-0.004324570312500053,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,96,Aaron Rodgers,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,10210,Cameron Latu,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,10219,Chris Rodriguez,RB,0.0,11.5,-11.5,0.3474825,0.23319225781249997,-0.11429024218750006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,10222,Jayden Reed,WR,20.2,10.3,9.899999999999999,0.385363453125,0.49866234375,0.11329889062500004,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,10857,Stetson Bennett,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,10869,Matt Landers,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,11068,Mitchell Tinsley,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,11113,Joel Wilson,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,11114,Elijah Dotson,RB,4.7,11.5,-6.8,0.3474825,0.27726785156249995,-0.07021464843750008,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,11140,Leonard Taylor,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,11312,T.J. Luther,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,1144,Cole Beasley,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,11508,Princeton Fant,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,1339,Zach Ertz,TE,19.6,9.700000000000001,9.9,0.4124276015625,0.5247358593749999,0.11230825781249987,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,1426,DeAndre Hopkins,WR,9.5,10.3,-0.8000000000000007,0.385363453125,0.37646696874999996,-0.008896484375000013,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,1837,Jimmy Garoppolo,QB,18.200000000000003,17.39,0.8100000000000023,0.26668146875,0.27455203125000005,0.007870562500000067,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,2390,Tyler Kroft,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,2749,Raheem Mostert,RB,33.800000000000004,11.5,22.300000000000004,0.3474825,0.6026116171875001,0.2551291171875001,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,3200,Sterling Shepard,WR,1.9,10.3,-8.4,0.385363453125,0.29602978125,-0.08933367187499996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,3271,Tyler Higbee,TE,7.2,9.700000000000001,-2.500000000000001,0.4124276015625,0.38487742187499996,-0.027550179687500065,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,4029,Dalvin Cook,RB,1.0,11.5,-10.5,0.3474825,0.2422439765625,-0.10523852343750004,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,4046,Patrick Mahomes,QB,42.6,17.39,25.21,0.26668146875,0.5470296093750001,0.28034814062500013,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,4068,Mike Williams,WR,19.3,10.3,9.0,0.385363453125,0.48825171875,0.10288826562500003,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,421,Matthew Stafford,QB,31.78,17.39,14.39,0.26668146875,0.42070121874999994,0.15401974999999996,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5045,Courtland Sutton,WR,13.100000000000001,10.3,2.8000000000000007,0.385363453125,0.4167985546875,0.03143510156250001,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5092,Troy Fumagalli,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5102,Daurice Fountain,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5124,Alex McGough,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5133,Tyler Conklin,TE,17.0,9.700000000000001,7.299999999999999,0.4124276015625,0.49505467968749994,0.08262707812499992,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5137,Richie James,WR,-2.0,10.3,-12.3,0.385363453125,0.25806826562499996,-0.12729518750000002,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5185,Allen Lazard,WR,4.800000000000001,10.3,-5.5,0.385363453125,0.32582646093749995,-0.059536992187500026,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5409,Tanner Hudson,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5915,Andy Isabella,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5917,Mecole Hardman,WR,1.6,10.3,-8.700000000000001,0.385363453125,0.29301179687499995,-0.09235165625000002,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,5927,Terry McLaurin,WR,16.9,10.3,6.599999999999998,0.385363453125,0.4604120078125,0.07504855468750005,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6001,Drew Sample,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6037,Brett Rypien,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6126,Irv Smith,TE,6.0,9.700000000000001,-3.700000000000001,0.4124276015625,0.371866453125,-0.04056114843750003,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6137,Tommy Sweeney,TE,0.0,9.700000000000001,-9.700000000000001,0.4124276015625,0.30910946874999995,-0.10331813281250007,28.0,29.0,34.0,31.5,29.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6185,Easton Stick,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6223,Juwann Winfree,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6694,D'Ernest Johnson,RB,3.4,11.5,-8.1,0.3474825,0.26472395312499997,-0.08275854687500006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6797,Justin Herbert,QB,37.9,17.39,20.509999999999998,0.26668146875,0.4919641015625,0.2252826328125,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6798,Jalen Reagor,WR,0.0,10.3,-10.3,0.385363453125,0.277220859375,-0.10814259374999996,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6813,Jonathan Taylor,RB,0.0,11.5,-11.5,0.3474825,0.23319225781249997,-0.11429024218750006,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6822,Jake Fromm,QB,0.0,17.39,-17.39,0.26668146875,0.12854531249999998,-0.13813615625,24.0,25.0,30.0,27.5,25.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6828,AJ Dillon,RB,11.8,11.5,0.3000000000000007,0.3474825,0.35074794531250003,0.003265445312500004,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6845,Zack Moss,RB,25.799999999999997,11.5,14.299999999999997,0.3474825,0.5103084140624999,0.1628259140624999,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6886,Chase Claypool,WR,13.1,10.3,2.799999999999999,0.385363453125,0.4167985546875,0.03143510156250001,54.0,55.0,60.0,57.5,55.0,empirical_monte_carlo,246.54174,24.596689196156596
2023,2,6945,Antonio Gibson,RB,9.700000000000001,11.5,-1.799999999999999,0.3474825,0.32824878124999995,-0.019233718750000073,26.0,27.0,32.0,29.5,27.0,empirical_monte_carlo,246.54174,24.596689196156596
