league_id,season,week,capacity,bench,draws,QB,RB,WR,TE,mean_opportunity,gap_to_window_best
1180084795436826624,2025,8,15,5,256,5,2,4,4,3.3562850409374994,0.4277832599999991
1180084795436826624,2025,8,15,5,256,5,2,5,3,3.488817643124999,0.2952506578124994
1180084795436826624,2025,8,15,5,256,5,2,6,2,3.4310951203124995,0.35297318062499894
1180084795436826624,2025,8,15,5,256,5,2,7,1,3.394433985937499,0.38963431499999945
1180084795436826624,2025,8,15,5,256,5,3,3,4,3.4212655837499995,0.362802717187499
1180084795436826624,2025,8,15,5,256,5,3,4,3,3.5424388493749994,0.24162945156249904
1180084795436826624,2025,8,15,5,256,5,3,5,2,3.5233445621874995,0.260723738749999
1180084795436826624,2025,8,15,5,256,5,3,6,1,3.490538732812499,0.2935295681249994
1180084795436826624,2025,8,15,5,256,5,4,3,3,3.548938191874999,0.23513010906249932
1180084795436826624,2025,8,15,5,256,5,4,4,2,3.5190443709374994,0.265023929999999
1180084795436826624,2025,8,15,5,256,5,4,5,1,3.525180468437499,0.25888783249999925
1180084795436826624,2025,8,15,5,256,5,5,3,2,3.453441036249999,0.33062726468749926
1180084795436826624,2025,8,15,5,256,5,5,4,1,3.4472726162499994,0.3367956846874991
1180084795436826624,2025,8,15,5,256,5,6,3,1,3.437191392499999,0.3468769084374994
1180084795436826624,2025,8,22,12,256,1,5,12,4,3.629527042499999,0.7031783381249999
1180084795436826624,2025,8,22,12,256,1,6,11,4,3.7447316274999993,0.5879737531249996
1180084795436826624,2025,8,22,12,256,1,6,12,3,3.739293185624999,0.593412195
1180084795436826624,2025,8,22,12,256,1,7,10,4,3.748380913749999,0.5843244668750001
1180084795436826624,2025,8,22,12,256,1,7,11,3,3.7547885721874987,0.5779168084375002
1180084795436826624,2025,8,22,12,256,1,7,12,2,3.602970433124999,0.7297349474999999
1180084795436826624,2025,8,22,12,256,1,8,9,4,3.796747559999999,0.5359578206249997
1180084795436826624,2025,8,22,12,256,1,8,10,3,3.7833573981249993,0.5493479824999996
1180084795436826624,2025,8,22,12,256,1,8,11,2,3.6442955346874992,0.6884098459374997
1180084795436826624,2025,8,22,12,256,1,8,12,1,3.513595478437499,0.8191099021874999
1180084795436826624,2025,8,22,12,256,1,9,8,4,3.775288683437499,0.5574166971875001
1180084795436826624,2025,8,22,12,256,1,9,9,3,3.788780527499999,0.543924853125
1180084795436826624,2025,8,22,12,256,1,9,10,2,3.6292203756249988,0.7034850050000001
1180084795436826624,2025,8,22,12,256,1,9,11,1,3.5105075690624994,0.8221978115624995
1180084795436826624,2025,8,22,12,256,2,4,12,4,3.945409113749999,0.38729626687499996
1180084795436826624,2025,8,22,12,256,2,5,11,4,4.005662540624999,0.32704283999999983
1180084795436826624,2025,8,22,12,256,2,5,12,3,4.000199384374999,0.3325059962500001
1180084795436826624,2025,8,22,12,256,2,6,10,4,4.1089219740625,0.2237834065624993
1180084795436826624,2025,8,22,12,256,2,6,11,3,4.114386253749999,0.21831912687499955
1180084795436826624,2025,8,22,12,256,2,6,12,2,3.965694093437499,0.36701128718749976
1180084795436826624,2025,8,22,12,256,2,7,9,4,4.131806522812499,0.20089885781249972
1180084795436826624,2025,8,22,12,256,2,7,10,3,4.118688349687499,0.2140170309374998
1180084795436826624,2025,8,22,12,256,2,7,11,2,3.9814643343749987,0.3512410462500002
1180084795436826624,2025,8,22,12,256,2,7,12,1,3.852795216562499,0.47991016406249987
1180084795436826624,2025,8,22,12,256,2,8,8,4,4.1519994203124995,0.18070596031249941
1180084795436826624,2025,8,22,12,256,2,8,9,3,4.1653084196874985,0.16739696093750034
1180084795436826624,2025,8,22,12,256,2,8,10,2,4.009590188124999,0.32311519249999954
1180084795436826624,2025,8,22,12,256,2,8,11,1,3.892796631562499,0.4399087490625
1180084795436826624,2025,8,22,12,256,2,9,7,4,4.084042797812499,0.24866258281249998
1180084795436826624,2025,8,22,12,256,2,9,8,3,4.144570524374998,0.18813485625000048
1180084795436826624,2025,8,22,12,256,2,9,9,2,4.014973427187499,0.3177319534374998
1180084795436826624,2025,8,22,12,256,2,9,10,1,3.877919209999999,0.4547861706249998
1180084795436826624,2025,8,22,12,256,3,3,12,4,4.002092378124999,0.3306130024999998
1180084795436826624,2025,8,22,12,256,3,4,11,4,4.133456242499999,0.19924913812499945
1180084795436826624,2025,8,22,12,256,3,4,12,3,4.129006972187499,0.20369840843749998
1180084795436826624,2025,8,22,12,256,3,5,10,4,4.1825126599999995,0.15019272062499933
1180084795436826624,2025,8,22,12,256,3,5,11,3,4.188314786249999,0.14439059437499946
1180084795436826624,2025,8,22,12,256,3,5,12,2,4.039995381562499,0.2927099990624997
1180084795436826624,2025,8,22,12,256,3,6,9,4,4.304179462187499,0.02852591843749952
1180084795436826624,2025,8,22,12,256,3,6,10,3,4.291789078124999,0.040916302499999446
1180084795436826624,2025,8,22,12,256,3,6,11,2,4.154620328749999,0.17808505187499968
1180084795436826624,2025,8,22,12,256,3,6,12,1,4.0269409325,0.30576444812499926
1180084795436826624,2025,8,22,12,256,3,7,8,4,4.299647069687499,0.033058310937500224
1180084795436826624,2025,8,22,12,256,3,7,9,3,4.313895196562499,0.01881018406249968
1180084795436826624,2025,8,22,12,256,3,7,10,2,4.159642665312499,0.17306271531249973
1180084795436826624,2025,8,22,12,256,3,7,11,1,4.0424916465625,0.2902137340624993
1180084795436826624,2025,8,22,12,256,3,8,7,4,4.271994263437499,0.06071111718750011
1180084795436826624,2025,8,22,12,256,3,8,8,3,4.332705380624999,0.0
1180084795436826624,2025,8,22,12,256,3,8,9,2,4.2051366256249985,0.12756875500000042
1180084795436826624,2025,8,22,12,256,3,8,10,1,4.070031720624999,0.2626736599999999
1180084795436826624,2025,8,22,12,256,3,9,6,4,4.177665308124999,0.1550400725000003
1180084795436826624,2025,8,22,12,256,3,9,7,3,4.2650957465624995,0.06760963406249942
1180084795436826624,2025,8,22,12,256,3,9,8,2,4.183712891874999,0.14899248875000026
1180084795436826624,2025,8,22,12,256,3,9,9,1,4.075106234062499,0.2575991465624998
1180084795436826624,2025,8,22,12,256,4,2,12,4,3.828507259374999,0.50419812125
1180084795436826624,2025,8,22,12,256,4,3,11,4,4.018396130624999,0.31430925
1180084795436826624,2025,8,22,12,256,4,3,12,3,4.014017699374999,0.31868768125000013
1180084795436826624,2025,8,22,12,256,4,4,10,4,4.138691738437499,0.1940136421874996
1180084795436826624,2025,8,22,12,256,4,4,11,3,4.145471000312499,0.18723438031249984
1180084795436826624,2025,8,22,12,256,4,4,12,2,3.996483178749999,0.33622220187500007
1180084795436826624,2025,8,22,12,256,4,5,9,4,4.2070745259375,0.12563085468749868
1180084795436826624,2025,8,22,12,256,4,5,10,3,4.194618582187498,0.1380867984375005
1180084795436826624,2025,8,22,12,256,4,5,11,2,4.056273202187499,0.2764321784375001
1180084795436826624,2025,8,22,12,256,4,5,12,1,3.928067763124999,0.4046376174999997
1180084795436826624,2025,8,22,12,256,4,6,8,4,4.302393544374999,0.030311836250000113
1180084795436826624,2025,8,22,12,256,4,6,9,3,4.316293505312499,0.016411875312499546
1180084795436826624,2025,8,22,12,256,4,6,10,2,4.160824893749999,0.17188048687499968
1180084795436826624,2025,8,22,12,256,4,6,11,1,4.043278494999999,0.28942688562499974
1180084795436826624,2025,8,22,12,256,4,7,7,4,4.251650625312498,0.0810547553125005
1180084795436826624,2025,8,22,12,256,4,7,8,3,4.312194694374999,0.020510686249999743
1180084795436826624,2025,8,22,12,256,4,7,9,2,4.184258674062499,0.14844670656249992
1180084795436826624,2025,8,22,12,256,4,7,10,1,4.047534107812499,0.28517127281249977
1180084795436826624,2025,8,22,12,256,4,8,6,4,4.197005054374999,0.13570032625000028
1180084795436826624,2025,8,22,12,256,4,8,7,3,4.2842973334374985,0.04840804718750036
1180084795436826624,2025,8,22,12,256,4,8,8,2,4.202974646874999,0.12973073374999977
1180084795436826624,2025,8,22,12,256,4,8,9,1,4.094293788124999,0.23841159250000032
1180084795436826624,2025,8,22,12,256,4,9,5,4,4.096765187499999,0.2359401931249998
1180084795436826624,2025,8,22,12,256,4,9,6,3,4.189649345624998,0.14305603500000075
1180084795436826624,2025,8,22,12,256,4,9,7,2,4.134177118124999,0.1985282625
1180084795436826624,2025,8,22,12,256,4,9,8,1,4.072384544999999,0.2603208356249995
1180084795436826624,2025,8,22,12,256,5,2,11,4,3.843783799062499,0.4889215815624999
1180084795436826624,2025,8,22,12,256,5,2,12,3,3.8392528953124994,0.4934524853124995
1180084795436826624,2025,8,22,12,256,5,3,10,4,4.022560149687499,0.3101452309374997
1180084795436826624,2025,8,22,12,256,5,3,11,3,4.029261018124999,0.3034443624999996
1180084795436826624,2025,8,22,12,256,5,3,12,2,3.8791023737499994,0.45360300687499944
1180084795436826624,2025,8,22,12,256,5,4,9,4,4.162378556874999,0.17032682374999997
1180084795436826624,2025,8,22,12,256,5,4,10,3,4.149747294062498,0.18295808656250045
1180084795436826624,2025,8,22,12,256,5,4,11,2,4.011872737187499,0.32083264343749995
1180084795436826624,2025,8,22,12,256,5,4,12,1,3.8827468021874987,0.4499585784375002
1180084795436826624,2025,8,22,12,256,5,5,8,4,4.203979538437499,0.1287258421874995
1180084795436826624,2025,8,22,12,256,5,5,9,3,4.2181061912499995,0.11459918937499936
1180084795436826624,2025,8,22,12,256,5,5,10,2,4.061290315312499,0.2714150653124996
1180084795436826624,2025,8,22,12,256,5,5,11,1,3.943488114687499,0.38921726593749995
1180084795436826624,2025,8,22,12,256,5,6,7,4,4.252812410937499,0.07989296968750015
1180084795436826624,2025,8,22,12,256,5,6,8,3,4.313483555624999,0.019221824999999804
1180084795436826624,2025,8,22,12,256,5,6,9,2,4.1843977856249985,0.14830759500000035
1180084795436826624,2025,8,22,12,256,5,6,10,1,4.047354860624999,0.2853505199999997
1180084795436826624,2025,8,22,12,256,5,7,6,4,4.174909602499998,0.157795778125001
1180084795436826624,2025,8,22,12,256,5,7,7,3,4.2623199131249985,0.07038546750000041
1180084795436826624,2025,8,22,12,256,5,7,8,2,4.1808226440624985,0.1518827365625004
1180084795436826624,2025,8,22,12,256,5,7,9,1,4.071205953437499,0.2614994271875002
1180084795436826624,2025,8,22,12,256,5,8,5,4,4.114791975624999,0.217913405
1180084795436826624,2025,8,22,12,256,5,8,6,3,4.207552554374999,0.1251528262499999
1180084795436826624,2025,8,22,12,256,5,8,7,2,4.152271025937499,0.1804343546874998
1180084795436826624,2025,8,22,12,256,5,8,8,1,4.090657549062499,0.2420478315625001
1180084795436826624,2025,8,22,12,256,5,9,4,4,3.9755602981249987,0.3571450825000002
1180084795436826624,2025,8,22,12,256,5,9,5,3,4.1070138990624985,0.2256914815625004
1180084795436826624,2025,8,22,12,256,5,9,6,2,4.056286103437499,0.27641927718750026
1180084795436826624,2025,8,22,12,256,5,9,7,1,4.021185431874999,0.31151994875
1180084795436826624,2025,12,15,5,256,1,2,8,4,3.208821666874999,0.6255576199999995
1180084795436826624,2025,12,15,5,256,1,2,9,3,3.236609778124999,0.5977695087499995
1180084795436826624,2025,12,15,5,256,1,2,10,2,3.0939140374999994,0.7404652493749992
1180084795436826624,2025,12,15,5,256,1,2,11,1,2.9348891212499995,0.8994901656249992
1180084795436826624,2025,12,15,5,256,1,3,7,4,3.3545574431249987,0.4798218437499999
1180084795436826624,2025,12,15,5,256,1,3,8,3,3.336355381249999,0.49802390562499976
1180084795436826624,2025,12,15,5,256,1,3,9,2,3.241748536562499,0.5926307503124995
1180084795436826624,2025,12,15,5,256,1,3,10,1,3.087617328124999,0.7467619587499996
1180084795436826624,2025,12,15,5,256,1,4,6,4,3.343313874062499,0.4910654128124996
1180084795436826624,2025,12,15,5,256,1,4,7,3,3.415822397812499,0.41855688906249977
1180084795436826624,2025,12,15,5,256,1,4,8,2,3.274738571874999,0.5596407149999996
1180084795436826624,2025,12,15,5,256,1,4,9,1,3.169081322187499,0.6652979646874995
1180084795436826624,2025,12,15,5,256,1,5,5,4,3.387983201249999,0.44639608562499955
1180084795436826624,2025,12,15,5,256,1,5,6,3,3.381275025312499,0.45310426156249983
1180084795436826624,2025,12,15,5,256,1,5,7,2,3.331504920937499,0.5028743659374997
1180084795436826624,2025,12,15,5,256,1,5,8,1,3.178622997187499,0.6557562896874995
1180084795436826624,2025,12,15,5,256,1,6,4,4,3.286899734062499,0.5474795528124998
1180084795436826624,2025,12,15,5,256,1,6,5,3,3.417124157187499,0.4172551296874998
1180084795436826624,2025,12,15,5,256,1,6,6,2,3.288362831249999,0.5460164556249998
1180084795436826624,2025,12,15,5,256,1,6,7,1,3.2266948334374987,0.6076844534374999
1180084795436826624,2025,12,15,5,256,1,7,3,4,3.195035421874999,0.6393438649999998
1180084795436826624,2025,12,15,5,256,1,7,4,3,3.2873851406249988,0.5469941462499999
1180084795436826624,2025,12,15,5,256,1,7,5,2,3.295512892499999,0.5388663943749998
1180084795436826624,2025,12,15,5,256,1,7,6,1,3.1539820924999993,0.6803971943749993
1180084795436826624,2025,12,15,5,256,1,8,3,3,3.173915420624999,0.6604638662499998
1180084795436826624,2025,12,15,5,256,1,8,4,2,3.1441372537499994,0.6902420331249992
1180084795436826624,2025,12,15,5,256,1,8,5,1,3.1399827528124993,0.6943965340624993
1180084795436826624,2025,12,15,5,256,1,9,3,2,3.0242436531249988,0.8101356337499999
1180084795436826624,2025,12,15,5,256,1,9,4,1,2.981110813749999,0.8532684731249995
1180084795436826624,2025,12,15,5,256,2,2,7,4,3.5405930881249987,0.2937861987499999
1180084795436826624,2025,12,15,5,256,2,2,8,3,3.5219286646874988,0.31245062218749986
1180084795436826624,2025,12,15,5,256,2,2,9,2,3.4277201474999988,0.40665913937499987
1180084795436826624,2025,12,15,5,256,2,2,10,1,3.2737176221874993,0.5606616646874993
1180084795436826624,2025,12,15,5,256,2,3,6,4,3.5957998653124985,0.23857942156250012
1180084795436826624,2025,12,15,5,256,2,3,7,3,3.6676288643749984,0.16675042250000027
1180084795436826624,2025,12,15,5,256,2,3,8,2,3.527228027812499,0.3071512590624996
1180084795436826624,2025,12,15,5,256,2,3,9,1,3.421413582499999,0.41296570437499946
1180084795436826624,2025,12,15,5,256,2,4,5,4,3.662075624374999,0.17230366249999962
1180084795436826624,2025,12,15,5,256,2,4,6,3,3.656040649062499,0.1783386378124998
1180084795436826624,2025,12,15,5,256,2,4,7,2,3.6063440521874988,0.22803523468749987
1180084795436826624,2025,12,15,5,256,2,4,8,1,3.4540517656249987,0.3803275212499999
1180084795436826624,2025,12,15,5,256,2,5,4,4,3.569831545312499,0.2645477415624997
1180084795436826624,2025,12,15,5,256,2,5,5,3,3.700015598749999,0.13436368812499966
1180084795436826624,2025,12,15,5,256,2,5,6,2,3.572220581874999,0.2621587049999996
1180084795436826624,2025,12,15,5,256,2,5,7,1,3.510670899999999,0.3237083868749995
1180084795436826624,2025,12,15,5,256,2,6,3,4,3.505822238124999,0.3285570487499996
1180084795436826624,2025,12,15,5,256,2,6,4,3,3.599160693437499,0.23521859343749973
1180084795436826624,2025,12,15,5,256,2,6,5,2,3.607672873437499,0.22670641343749942
1180084795436826624,2025,12,15,5,256,2,6,6,1,3.468028398124999,0.36635088874999955
1180084795436826624,2025,12,15,5,256,2,7,3,3,3.506481992812499,0.3278972940624998
1180084795436826624,2025,12,15,5,256,2,7,4,2,3.4775932178124993,0.3567860690624993
1180084795436826624,2025,12,15,5,256,2,7,5,1,3.4740735706249986,0.3603057162500001
1180084795436826624,2025,12,15,5,256,2,8,3,2,3.364761443124999,0.4696178437499996
1180084795436826624,2025,12,15,5,256,2,8,4,1,3.3224082487499986,0.511971038125
1180084795436826624,2025,12,15,5,256,2,9,3,1,3.202787944374999,0.6315913424999997
1180084795436826624,2025,12,15,5,256,3,2,6,4,3.6395944631249986,0.19478482375000006
1180084795436826624,2025,12,15,5,256,3,2,7,3,3.711839218124999,0.12254006874999979
1180084795436826624,2025,12,15,5,256,3,2,8,2,3.5712504031249988,0.2631288837499999
1180084795436826624,2025,12,15,5,256,3,2,9,1,3.465332058124999,0.3690472287499995
1180084795436826624,2025,12,15,5,256,3,3,5,4,3.774347278124999,0.06003200874999948
1180084795436826624,2025,12,15,5,256,3,3,6,3,3.767266985312499,0.0671123015624997
1180084795436826624,2025,12,15,5,256,3,3,7,2,3.7175597799999993,0.11681950687499931
1180084795436826624,2025,12,15,5,256,3,3,8,1,3.564821675312499,0.2695576115624996
1180084795436826624,2025,12,15,5,256,3,4,4,4,3.7041686593749987,0.1302106274999999
1180084795436826624,2025,12,15,5,256,3,4,5,3,3.8343792868749986,0.0
1180084795436826624,2025,12,15,5,256,3,4,6,2,3.7063648237499986,0.12801446312499998
1180084795436826624,2025,12,15,5,256,3,4,7,1,3.6447340828124988,0.18964520406249985
1180084795436826624,2025,12,15,5,256,3,5,3,4,3.648814509999999,0.18556477687499973
1180084795436826624,2025,12,15,5,256,3,5,4,3,3.742172223749999,0.0922070631249996
1180084795436826624,2025,12,15,5,256,3,5,5,2,3.750870630937499,0.08350865593749957
1180084795436826624,2025,12,15,5,256,3,5,6,1,3.609975622187499,0.22440366468749984
1180084795436826624,2025,12,15,5,256,3,6,3,3,3.6778802328124987,0.15649905406249998
1180084795436826624,2025,12,15,5,256,3,6,4,2,3.650132193124999,0.1842470937499998
1180084795436826624,2025,12,15,5,256,3,6,5,1,3.6463544231249987,0.18802486374999994
1180084795436826624,2025,12,15,5,256,3,7,3,2,3.557647785312499,0.2767315015624998
1180084795436826624,2025,12,15,5,256,3,7,4,1,3.5154860515624993,0.31889323531249936
1180084795436826624,2025,12,15,5,256,3,8,3,1,3.401911918749999,0.43246736812499975
1180084795436826624,2025,12,15,5,256,4,2,5,4,3.659813474062499,0.17456581281249983
1180084795436826624,2025,12,15,5,256,4,2,6,3,3.652064083749999,0.1823152031249995
1180084795436826624,2025,12,15,5,256,4,2,7,2,3.602232798124999,0.23214648874999977
1180084795436826624,2025,12,15,5,256,4,2,8,1,3.449090331874999,0.3852889549999996
1180084795436826624,2025,12,15,5,256,4,3,4,4,3.6568613843749986,0.1775179025
1180084795436826624,2025,12,15,5,256,4,3,5,3,3.7869454971874985,0.047433789687500116
1180084795436826624,2025,12,15,5,256,4,3,6,2,3.657276198749999,0.17710308812499953
1180084795436826624,2025,12,15,5,256,4,3,7,1,3.595578151874999,0.23880113499999966
1180084795436826624,2025,12,15,5,256,4,4,3,4,3.6251240868749988,0.20925519999999986
1180084795436826624,2025,12,15,5,256,4,4,4,3,3.717939390624999,0.11643989624999973
1180084795436826624,2025,12,15,5,256,4,4,5,2,3.7257275481249987,0.1086517387499999
1180084795436826624,2025,12,15,5,256,4,4,6,1,3.584680844687499,0.24969844218749948
1180084795436826624,2025,12,15,5,256,4,5,3,3,3.6629373331249986,0.17144195375000004
1180084795436826624,2025,12,15,5,256,4,5,4,2,3.633543767187499,0.2008355196874998
1180084795436826624,2025,12,15,5,256,4,5,5,1,3.628988009062499,0.20539127781249977
1180084795436826624,2025,12,15,5,256,4,6,3,2,3.5707530331249986,0.26362625375000004
1180084795436826624,2025,12,15,5,256,4,6,4,1,3.528286848124999,0.3060924387499995
1180084795436826624,2025,12,15,5,256,4,7,3,1,3.436356743749999,0.39802254312499974
1180084795436826624,2025,12,15,5,256,5,2,4,4,3.526786934374999,0.3075923524999995
1180084795436826624,2025,12,15,5,256,5,2,5,3,3.656777803749999,0.17760148312499968
1180084795436826624,2025,12,15,5,256,5,2,6,2,3.525798162187499,0.30858112468749965
1180084795436826624,2025,12,15,5,256,5,2,7,1,3.4644451431249994,0.3699341437499992
1180084795436826624,2025,12,15,5,256,5,3,3,4,3.5629458478124985,0.27143343906250017
1180084795436826624,2025,12,15,5,256,5,3,4,3,3.654137936249999,0.1802413506249998
1180084795436826624,2025,12,15,5,256,5,3,5,2,3.661713137812499,0.17266614906249966
1180084795436826624,2025,12,15,5,256,5,3,6,1,3.519387549999999,0.3149917368749997
1180084795436826624,2025,12,15,5,256,5,4,3,3,3.6238952209374986,0.21048406593750002
1180084795436826624,2025,12,15,5,256,5,4,4,2,3.5935356187499994,0.24084366812499924
1180084795436826624,2025,12,15,5,256,5,4,5,1,3.589029636249999,0.2453496506249997
1180084795436826624,2025,12,15,5,256,5,5,3,2,3.538994396874999,0.2953848899999998
1180084795436826624,2025,12,15,5,256,5,5,4,1,3.495327654374999,0.3390516324999995
1180084795436826624,2025,12,15,5,256,5,6,3,1,3.4338069153124993,0.40057237156249936
1180084795436826624,2025,12,15,5,256,6,2,3,4,3.412409076874999,0.42197020999999957
1180084795436826624,2025,12,15,5,256,6,2,4,3,3.503219494374999,0.3311597924999998
1180084795436826624,2025,12,15,5,256,6,2,5,2,3.5097749737499995,0.32460431312499916
1180084795436826624,2025,12,15,5,256,6,2,6,1,3.366806564687499,0.4675727221874997
1180084795436826624,2025,12,15,5,256,6,3,3,3,3.539953688124999,0.29442559874999974
1180084795436826624,2025,12,15,5,256,6,3,4,2,3.507685145937499,0.3266941409374997
1180084795436826624,2025,12,15,5,256,6,3,5,1,3.503276755624999,0.33110253124999955
1180084795436826624,2025,12,15,5,256,6,4,3,2,3.4792816596874987,0.35509762718749993
1180084795436826624,2025,12,15,5,256,6,4,4,1,3.4352586228124995,0.39912066406249913
1180084795436826624,2025,12,15,5,256,6,5,3,1,3.380797393437499,0.4535818934374998
1180084795436826624,2025,12,22,12,256,1,5,12,4,3.655084961562499,0.5918239765624995
1180084795436826624,2025,12,22,12,256,1,6,11,4,3.717144064374999,0.5297648737499996
1180084795436826624,2025,12,22,12,256,1,6,12,3,3.6832856624999986,0.5636232756249999
1180084795436826624,2025,12,22,12,256,1,7,10,4,3.740263592499999,0.5066453456249995
1180084795436826624,2025,12,22,12,256,1,7,11,3,3.7169404815624985,0.5299684565625
1180084795436826624,2025,12,22,12,256,1,7,12,2,3.5641219118749987,0.6827870262499998
1180084795436826624,2025,12,22,12,256,1,8,9,4,3.736967337812499,0.5099416003124997
1180084795436826624,2025,12,22,12,256,1,8,10,3,3.7200302149999986,0.5268787231249998
1180084795436826624,2025,12,22,12,256,1,8,11,2,3.577588276249999,0.6693206618749996
1180084795436826624,2025,12,22,12,256,1,8,12,1,3.410864515624999,0.8360444224999997
1180084795436826624,2025,12,22,12,256,1,9,8,4,3.681508557812499,0.5654003803124996
1180084795436826624,2025,12,22,12,256,1,9,9,3,3.7114023687499986,0.5355065693749999
1180084795436826624,2025,12,22,12,256,1,9,10,2,3.573831181874999,0.6730777562499997
1180084795436826624,2025,12,22,12,256,1,9,11,1,3.417627554062499,0.8292813840624995
1180084795436826624,2025,12,22,12,256,2,4,12,4,3.923601572499999,0.3233073656249994
1180084795436826624,2025,12,22,12,256,2,5,11,4,3.994368262187499,0.2525406759374995
1180084795436826624,2025,12,22,12,256,2,5,12,3,3.962121691249999,0.2847872468749997
1180084795436826624,2025,12,22,12,256,2,6,10,4,4.044497909062499,0.20241102906249964
1180084795436826624,2025,12,22,12,256,2,6,11,3,4.022349886562498,0.22455905156250022
1180084795436826624,2025,12,22,12,256,2,6,12,2,3.8720296962499985,0.374879241875
1180084795436826624,2025,12,22,12,256,2,7,9,4,4.060524439062499,0.1863844990624992
1180084795436826624,2025,12,22,12,256,2,7,10,3,4.044607505312499,0.2023014328124999
1180084795436826624,2025,12,22,12,256,2,7,11,2,3.9044622971874987,0.34244664093749977
1180084795436826624,2025,12,22,12,256,2,7,12,1,3.7398211481249986,0.5070877899999999
1180084795436826624,2025,12,22,12,256,2,8,8,4,4.0110649899999995,0.23584394812499898
1180084795436826624,2025,12,22,12,256,2,8,9,3,4.041526256249999,0.2053826818749993
1180084795436826624,2025,12,22,12,256,2,8,10,2,3.907258301249999,0.33965063687499963
1180084795436826624,2025,12,22,12,256,2,8,11,1,3.752631326562499,0.4942776115624996
1180084795436826624,2025,12,22,12,256,2,9,7,4,4.002586342812499,0.24432259531249922
1180084795436826624,2025,12,22,12,256,2,9,8,3,3.987148121249999,0.25976081687499963
1180084795436826624,2025,12,22,12,256,2,9,9,2,3.898915677187499,0.3479932609374994
1180084795436826624,2025,12,22,12,256,2,9,10,1,3.749490178124999,0.4974187599999995
1180084795436826624,2025,12,22,12,256,3,3,12,4,4.036940067187499,0.20996887093749983
1180084795436826624,2025,12,22,12,256,3,4,11,4,4.1274255146874985,0.11948342343749996
1180084795436826624,2025,12,22,12,256,3,4,12,3,4.094979000937499,0.15192993718749914
1180084795436826624,2025,12,22,12,256,3,5,10,4,4.187812798749999,0.0590961393749998
1180084795436826624,2025,12,22,12,256,3,5,11,3,4.1661096971874985,0.08079924093750002
1180084795436826624,2025,12,22,12,256,3,5,12,2,4.015533585937499,0.2313753521874995
1180084795436826624,2025,12,22,12,256,3,6,9,4,4.230977358124998,0.015931580000000167
1180084795436826624,2025,12,22,12,256,3,6,10,3,4.2153255131249985,0.031583425
1180084795436826624,2025,12,22,12,256,3,6,11,2,4.076489690937498,0.17041924718750057
1180084795436826624,2025,12,22,12,256,3,6,12,1,3.9117444209374987,0.33516451718749973
1180084795436826624,2025,12,22,12,256,3,7,8,4,4.201139220624999,0.04576971749999981
1180084795436826624,2025,12,22,12,256,3,7,9,3,4.231289815624999,0.015619122499999527
1180084795436826624,2025,12,22,12,256,3,7,10,2,4.098155673437499,0.1487532646874996
1180084795436826624,2025,12,22,12,256,3,7,11,1,3.9447414809374983,0.30216745718750015
1180084795436826624,2025,12,22,12,256,3,8,7,4,4.197012028749999,0.04989690937499969
1180084795436826624,2025,12,22,12,256,3,8,8,3,4.1824133346874985,0.06449560343749994
1180084795436826624,2025,12,22,12,256,3,8,9,2,4.095676809062499,0.1512321290624996
1180084795436826624,2025,12,22,12,256,3,8,10,1,3.9472113746874986,0.29969756343749987
1180084795436826624,2025,12,22,12,256,3,9,6,4,4.1016736778124985,0.1452352603125
1180084795436826624,2025,12,22,12,256,3,9,7,3,4.174000290312499,0.07290864781249962
1180084795436826624,2025,12,22,12,256,3,9,8,2,4.040651568124998,0.20625737000000033
1180084795436826624,2025,12,22,12,256,3,9,9,1,3.9388352449999986,0.3080736931249999
1180084795436826624,2025,12,22,12,256,4,2,12,4,3.9243180590624984,0.32259087906250006
1180084795436826624,2025,12,22,12,256,4,3,11,4,4.084678006874999,0.16223093124999988
1180084795436826624,2025,12,22,12,256,4,3,12,3,4.051228891874999,0.19568004624999968
1180084795436826624,2025,12,22,12,256,4,4,10,4,4.164899851874999,0.08200908624999936
1180084795436826624,2025,12,22,12,256,4,4,11,3,4.142983982499999,0.1039249556249997
1180084795436826624,2025,12,22,12,256,4,4,12,2,3.9911577109374994,0.2557512271874991
1180084795436826624,2025,12,22,12,256,4,5,9,4,4.219595344687499,0.027313593437499506
1180084795436826624,2025,12,22,12,256,4,5,10,3,4.203592606874999,0.043316331249999784
1180084795436826624,2025,12,22,12,256,4,5,11,2,4.062948393437498,0.18396054468750034
1180084795436826624,2025,12,22,12,256,4,5,12,1,3.897112323437499,0.34979661468749956
1180084795436826624,2025,12,22,12,256,4,6,8,4,4.216342232187499,0.030566705937499883
1180084795436826624,2025,12,22,12,256,4,6,9,3,4.2469089381249985,0.0
1180084795436826624,2025,12,22,12,256,4,6,10,2,4.113438212187499,0.13347072593749942
1180084795436826624,2025,12,22,12,256,4,6,11,1,3.959372080624999,0.2875368574999997
1180084795436826624,2025,12,22,12,256,4,7,7,4,4.232374585624999,0.014534352499999237
1180084795436826624,2025,12,22,12,256,4,7,8,3,4.2171451062499985,0.02976383187499998
1180084795436826624,2025,12,22,12,256,4,7,9,2,4.130040384062498,0.11686855406250007
1180084795436826624,2025,12,22,12,256,4,7,10,1,3.981777872812499,0.26513106531249964
1180084795436826624,2025,12,22,12,256,4,8,6,4,4.1411689693749985,0.10573996875000002
1180084795436826624,2025,12,22,12,256,4,8,7,3,4.213662863749999,0.0332460743749996
