league_id,season,week,roster_id,capacity,reserve_capacity,active_min,active_max,nonactive_min,nonactive_max,QB_min,QB_max,RB_min,RB_max,WR_min,WR_max,TE_min,TE_max,status,reason
1180667636675596288,2025,11,3,25,8,15.0,23.0,0.0,8.0,1.0,5.0,2.0,6.0,5.0,9.0,2.0,3.0,conditional_bounds,
1180667636675596288,2025,11,4,25,8,22.0,25.0,5.0,8.0,1.0,4.0,3.0,8.0,5.0,11.0,1.0,6.0,conditional_bounds,
1180667636675596288,2025,11,5,25,8,25.0,25.0,8.0,8.0,1.0,3.0,6.0,14.0,4.0,12.0,2.0,4.0,conditional_bounds,
1180667636675596288,2025,11,6,25,8,19.0,25.0,2.0,8.0,1.0,6.0,5.0,10.0,2.0,8.0,2.0,3.0,conditional_bounds,
1180667636675596288,2025,11,7,25,8,20.0,25.0,3.0,8.0,1.0,4.0,3.0,7.0,4.0,12.0,2.0,5.0,conditional_bounds,
1180667636675596288,2025,11,8,25,8,23.0,25.0,6.0,8.0,1.0,6.0,4.0,6.0,7.0,15.0,1.0,4.0,conditional_bounds,
1180667636675596288,2025,11,9,25,8,23.0,25.0,6.0,8.0,1.0,7.0,3.0,7.0,4.0,12.0,4.0,5.0,conditional_bounds,
1180667636675596288,2025,11,10,25,8,21.0,25.0,4.0,8.0,1.0,3.0,4.0,12.0,5.0,12.0,2.0,2.0,conditional_bounds,
1180667636675596288,2025,11,11,25,8,23.0,25.0,6.0,8.0,1.0,3.0,2.0,10.0,6.0,14.0,2.0,4.0,conditional_bounds,
1180667636675596288,2025,11,12,25,8,25.0,25.0,8.0,8.0,1.0,3.0,5.0,13.0,5.0,12.0,1.0,5.0,conditional_bounds,
1180667636675596288,2025,12,1,25,8,24.0,25.0,7.0,8.0,1.0,5.0,5.0,9.0,2.0,10.0,2.0,8.0,conditional_bounds,
1180667636675596288,2025,12,2,25,8,23.0,25.0,6.0,8.0,1.0,3.0,5.0,9.0,5.0,13.0,1.0,6.0,conditional_bounds,
1180667636675596288,2025,12,3,25,8,15.0,23.0,0.0,8.0,1.0,5.0,2.0,6.0,5.0,9.0,2.0,3.0,conditional_bounds,
1180667636675596288,2025,12,4,25,8,22.0,25.0,5.0,8.0,1.0,4.0,3.0,8.0,5.0,11.0,1.0,6.0,conditional_bounds,
1180667636675596288,2025,12,5,25,8,25.0,25.0,8.0,8.0,1.0,3.0,5.0,13.0,5.0,13.0,3.0,4.0,conditional_bounds,
1180667636675596288,2025,12,6,25,8,19.0,25.0,2.0,8.0,1.0,6.0,4.0,10.0,3.0,8.0,2.0,3.0,conditional_bounds,
1180667636675596288,2025,12,7,25,8,20.0,25.0,3.0,8.0,1.0,4.0,3.0,7.0,4.0,12.0,3.0,5.0,conditional_bounds,
1180667636675596288,2025,12,8,25,8,23.0,25.0,6.0,8.0,1.0,6.0,3.0,6.0,7.0,15.0,3.0,4.0,conditional_bounds,
1180667636675596288,2025,12,9,25,8,23.0,25.0,6.0,8.0,1.0,7.0,3.0,7.0,4.0,12.0,4.0,5.0,conditional_bounds,
1180667636675596288,2025,12,10,25,8,22.0,25.0,5.0,8.0,1.0,3.0,3.0,11.0,5.0,13.0,1.0,3.0,conditional_bounds,
1180667636675596288,2025,12,11,25,8,23.0,25.0,6.0,8.0,1.0,3.0,2.0,10.0,6.0,14.0,3.0,4.0,conditional_bounds,
1180667636675596288,2025,12,12,25,8,25.0,25.0,8.0,8.0,1.0,3.0,5.0,13.0,5.0,12.0,1.0,5.0,conditional_bounds,
1180667636675596288,2025,13,1,25,8,24.0,25.0,7.0,8.0,1.0,5.0,2.0,9.0,5.0,10.0,2.0,8.0,conditional_bounds,
1180667636675596288,2025,13,2,25,8,22.0,25.0,5.0,8.0,1.0,3.0,4.0,9.0,4.0,12.0,1.0,6.0,conditional_bounds,
1180667636675596288,2025,13,3,25,8,15.0,23.0,0.0,8.0,1.0,5.0,2.0,6.0,5.0,9.0,2.0,3.0,conditional_bounds,
1180667636675596288,2025,13,4,25,8,23.0,25.0,6.0,8.0,1.0,5.0,3.0,9.0,5.0,10.0,1.0,6.0,conditional_bounds,
1180667636675596288,2025,13,5,25,8,25.0,25.0,8.0,8.0,1.0,3.0,5.0,13.0,5.0,13.0,1.0,4.0,conditional_bounds,
1180667636675596288,2025,13,6,25,8,18.0,25.0,1.0,8.0,1.0,6.0,4.0,10.0,4.0,7.0,1.0,3.0,conditional_bounds,
1180667636675596288,2025,13,7,25,8,20.0,25.0,3.0,8.0,1.0,4.0,2.0,7.0,4.0,12.0,3.0,5.0,conditional_bounds,
1180667636675596288,2025,13,8,25,8,23.0,25.0,6.0,8.0,1.0,6.0,3.0,6.0,7.0,15.0,2.0,4.0,conditional_bounds,
1180667636675596288,2025,13,9,25,8,24.0,25.0,7.0,8.0,1.0,8.0,3.0,7.0,4.0,12.0,4.0,5.0,conditional_bounds,
1180667636675596288,2025,13,10,25,8,23.0,25.0,6.0,8.0,1.0,3.0,3.0,11.0,6.0,14.0,2.0,3.0,conditional_bounds,
1180667636675596288,2025,13,11,25,8,23.0,25.0,6.0,8.0,1.0,3.0,2.0,10.0,6.0,14.0,3.0,4.0,conditional_bounds,
1180667636675596288,2025,13,12,25,8,25.0,25.0,8.0,8.0,1.0,3.0,5.0,13.0,4.0,12.0,1.0,5.0,conditional_bounds,
1180667636675596288,2025,14,1,25,8,23.0,25.0,6.0,8.0,1.0,5.0,2.0,9.0,5.0,9.0,2.0,8.0,conditional_bounds,
1180667636675596288,2025,14,2,25,8,21.0,25.0,4.0,8.0,1.0,3.0,4.0,9.0,4.0,11.0,1.0,6.0,conditional_bounds,
1180667636675596288,2025,14,3,25,8,15.0,23.0,0.0,8.0,1.0,5.0,2.0,6.0,4.0,9.0,3.0,3.0,conditional_bounds,
1180667636675596288,2025,14,4,25,8,23.0,25.0,6.0,8.0,1.0,5.0,4.0,9.0,4.0,10.0,1.0,6.0,conditional_bounds,
1180667636675596288,2025,14,5,25,8,25.0,25.0,8.0,8.0,1.0,3.0,5.0,13.0,5.0,13.0,1.0,4.0,conditional_bounds,
1180667636675596288,2025,14,6,25,8,18.0,25.0,1.0,8.0,1.0,6.0,3.0,10.0,4.0,7.0,2.0,3.0,conditional_bounds,
1180667636675596288,2025,14,7,25,8,20.0,25.0,3.0,8.0,1.0,4.0,2.0,7.0,5.0,12.0,2.0,5.0,conditional_bounds,
1180667636675596288,2025,14,8,25,8,23.0,25.0,6.0,8.0,1.0,6.0,3.0,6.0,7.0,15.0,2.0,4.0,conditional_bounds,
1180667636675596288,2025,14,9,25,8,24.0,25.0,7.0,8.0,1.0,8.0,2.0,7.0,4.0,12.0,4.0,5.0,conditional_bounds,
1180667636675596288,2025,14,10,25,8,23.0,25.0,6.0,8.0,1.0,3.0,3.0,11.0,6.0,14.0,2.0,3.0,conditional_bounds,
1180667636675596288,2025,14,11,25,8,23.0,25.0,6.0,8.0,1.0,3.0,2.0,10.0,6.0,14.0,3.0,4.0,conditional_bounds,
1180667636675596288,2025,14,12,25,8,24.0,25.0,7.0,8.0,1.0,3.0,5.0,13.0,5.0,11.0,1.0,5.0,conditional_bounds,
1180224010881282048,2025,3,1,19,2,19.0,19.0,2.0,2.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,3,2,19,2,19.0,19.0,2.0,2.0,1.0,3.0,5.0,7.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,3,3,19,2,18.0,19.0,1.0,2.0,1.0,2.0,5.0,7.0,6.0,8.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,3,4,19,2,17.0,19.0,0.0,2.0,1.0,2.0,4.0,6.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,3,5,19,2,17.0,19.0,0.0,2.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,3,6,19,2,17.0,19.0,0.0,2.0,1.0,3.0,5.0,7.0,3.0,5.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,3,7,19,2,18.0,19.0,1.0,2.0,1.0,2.0,6.0,8.0,6.0,8.0,2.0,2.0,conditional_bounds,
1180224010881282048,2025,3,8,19,2,16.0,18.0,0.0,2.0,1.0,2.0,5.0,7.0,3.0,5.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,3,9,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,3,10,19,2,18.0,19.0,1.0,2.0,1.0,3.0,3.0,5.0,6.0,8.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,3,11,19,2,17.0,19.0,0.0,2.0,1.0,3.0,5.0,7.0,4.0,6.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,3,12,19,2,17.0,19.0,0.0,2.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,3,13,19,2,18.0,19.0,1.0,2.0,1.0,2.0,3.0,5.0,8.0,10.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,3,14,19,2,17.0,19.0,0.0,2.0,2.0,4.0,3.0,4.0,4.0,6.0,3.0,5.0,conditional_bounds,
1180224010881282048,2025,4,1,19,2,19.0,19.0,2.0,2.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,4,2,19,2,19.0,19.0,2.0,2.0,1.0,3.0,5.0,7.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,4,3,19,2,18.0,19.0,1.0,2.0,1.0,2.0,5.0,7.0,6.0,8.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,4,4,19,2,17.0,19.0,0.0,2.0,1.0,2.0,4.0,6.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,4,5,19,2,17.0,19.0,0.0,2.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,4,6,19,2,17.0,19.0,0.0,2.0,1.0,3.0,5.0,7.0,3.0,5.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,4,7,19,2,18.0,19.0,1.0,2.0,1.0,2.0,6.0,8.0,6.0,8.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,4,8,19,2,16.0,18.0,0.0,2.0,1.0,2.0,5.0,7.0,3.0,5.0,3.0,4.0,conditional_bounds,
1180224010881282048,2025,4,9,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,4,10,19,2,18.0,19.0,1.0,2.0,1.0,3.0,3.0,5.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,4,11,19,2,17.0,19.0,0.0,2.0,1.0,3.0,5.0,7.0,4.0,6.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,4,12,19,2,17.0,19.0,0.0,2.0,1.0,2.0,5.0,7.0,6.0,8.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,4,13,19,2,18.0,19.0,1.0,2.0,1.0,2.0,3.0,5.0,8.0,10.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,4,14,19,2,17.0,19.0,0.0,2.0,1.0,3.0,3.0,5.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,5,1,19,2,19.0,19.0,2.0,2.0,1.0,2.0,4.0,6.0,7.0,9.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,5,2,19,2,19.0,19.0,2.0,2.0,1.0,3.0,5.0,7.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,5,3,19,2,18.0,19.0,1.0,2.0,1.0,2.0,5.0,7.0,6.0,8.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,5,4,19,2,17.0,19.0,0.0,2.0,1.0,2.0,4.0,6.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,5,5,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,6.0,8.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,5,6,19,2,17.0,19.0,0.0,2.0,1.0,2.0,5.0,7.0,3.0,5.0,3.0,5.0,conditional_bounds,
1180224010881282048,2025,5,7,19,2,18.0,19.0,1.0,2.0,1.0,2.0,6.0,8.0,6.0,8.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,5,8,19,2,17.0,19.0,0.0,2.0,1.0,3.0,5.0,7.0,3.0,5.0,3.0,4.0,conditional_bounds,
1180224010881282048,2025,5,9,19,2,19.0,19.0,2.0,2.0,1.0,2.0,4.0,6.0,8.0,10.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,5,10,19,2,18.0,19.0,1.0,2.0,1.0,3.0,3.0,5.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,5,11,19,2,18.0,19.0,1.0,2.0,1.0,3.0,6.0,8.0,4.0,6.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,5,12,19,2,16.0,18.0,0.0,2.0,1.0,3.0,4.0,6.0,6.0,8.0,1.0,1.0,conditional_bounds,
1180224010881282048,2025,5,13,19,2,19.0,19.0,2.0,2.0,1.0,2.0,2.0,4.0,9.0,11.0,3.0,4.0,conditional_bounds,
1180224010881282048,2025,5,14,19,2,17.0,19.0,0.0,2.0,1.0,3.0,4.0,5.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,6,1,19,2,19.0,19.0,2.0,2.0,1.0,2.0,4.0,6.0,7.0,9.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,6,2,19,2,19.0,19.0,2.0,2.0,1.0,3.0,5.0,7.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,6,3,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,6,4,19,2,17.0,19.0,0.0,2.0,1.0,2.0,4.0,6.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,6,5,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,6.0,8.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,6,6,19,2,17.0,19.0,0.0,2.0,1.0,2.0,5.0,7.0,3.0,5.0,3.0,5.0,conditional_bounds,
1180224010881282048,2025,6,7,19,2,19.0,19.0,2.0,2.0,1.0,3.0,6.0,8.0,6.0,8.0,2.0,2.0,conditional_bounds,
1180224010881282048,2025,6,8,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,4.0,6.0,3.0,4.0,conditional_bounds,
1180224010881282048,2025,6,9,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,6,10,19,2,18.0,19.0,1.0,2.0,1.0,3.0,3.0,5.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,6,11,19,2,18.0,19.0,1.0,2.0,1.0,3.0,6.0,8.0,3.0,5.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,6,12,19,2,17.0,19.0,0.0,2.0,1.0,2.0,5.0,7.0,6.0,8.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,6,13,19,2,19.0,19.0,2.0,2.0,1.0,2.0,3.0,5.0,8.0,10.0,3.0,4.0,conditional_bounds,
1180224010881282048,2025,6,14,19,2,17.0,19.0,0.0,2.0,1.0,3.0,3.0,5.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,7,1,19,2,19.0,19.0,2.0,2.0,1.0,2.0,4.0,6.0,7.0,9.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,7,2,19,2,19.0,19.0,2.0,2.0,1.0,3.0,4.0,6.0,6.0,8.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,7,3,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,7,4,19,2,17.0,19.0,0.0,2.0,1.0,2.0,4.0,6.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,7,5,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,6.0,8.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,7,6,19,2,17.0,19.0,0.0,2.0,1.0,2.0,5.0,7.0,3.0,5.0,3.0,5.0,conditional_bounds,
1180224010881282048,2025,7,7,19,2,18.0,19.0,1.0,2.0,1.0,3.0,6.0,8.0,6.0,8.0,1.0,1.0,conditional_bounds,
1180224010881282048,2025,7,8,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,4.0,6.0,3.0,4.0,conditional_bounds,
1180224010881282048,2025,7,9,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,7,10,19,2,17.0,19.0,0.0,2.0,1.0,3.0,2.0,4.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,7,11,19,2,18.0,19.0,1.0,2.0,1.0,3.0,6.0,8.0,3.0,5.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,7,12,19,2,18.0,19.0,1.0,2.0,1.0,2.0,4.0,6.0,8.0,10.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,7,13,19,2,19.0,19.0,2.0,2.0,1.0,2.0,2.0,4.0,10.0,12.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,7,14,19,2,17.0,19.0,0.0,2.0,1.0,3.0,4.0,6.0,4.0,6.0,3.0,4.0,conditional_bounds,
1180224010881282048,2025,8,1,19,2,19.0,19.0,2.0,2.0,1.0,2.0,3.0,5.0,7.0,9.0,3.0,5.0,conditional_bounds,
1180224010881282048,2025,8,2,19,2,19.0,19.0,2.0,2.0,1.0,3.0,4.0,6.0,6.0,8.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,8,3,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,8,4,19,2,17.0,19.0,0.0,2.0,1.0,2.0,4.0,6.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,8,5,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,6.0,8.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,8,6,19,2,17.0,19.0,0.0,2.0,1.0,2.0,3.0,5.0,5.0,7.0,3.0,5.0,conditional_bounds,
1180224010881282048,2025,8,7,19,2,19.0,19.0,2.0,2.0,1.0,3.0,6.0,8.0,6.0,8.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,8,8,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,4.0,6.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,8,9,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,8,10,19,2,19.0,19.0,2.0,2.0,1.0,3.0,5.0,7.0,6.0,8.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,8,11,19,2,18.0,19.0,1.0,2.0,1.0,3.0,6.0,8.0,3.0,5.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,8,12,19,2,18.0,19.0,1.0,2.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,8,13,19,2,19.0,19.0,2.0,2.0,1.0,2.0,2.0,4.0,10.0,12.0,2.0,3.0,conditional_bounds,
1180224010881282048,2025,8,14,19,2,18.0,19.0,1.0,2.0,2.0,4.0,3.0,5.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,9,1,19,2,19.0,19.0,2.0,2.0,1.0,2.0,3.0,5.0,7.0,9.0,3.0,5.0,conditional_bounds,
1180224010881282048,2025,9,2,19,2,19.0,19.0,2.0,2.0,1.0,3.0,4.0,6.0,6.0,8.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,9,3,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,9,4,19,2,17.0,19.0,0.0,2.0,1.0,2.0,4.0,6.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,9,5,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,6.0,8.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,9,6,19,2,17.0,19.0,0.0,2.0,1.0,2.0,3.0,5.0,5.0,7.0,3.0,5.0,conditional_bounds,
1180224010881282048,2025,9,7,19,2,19.0,19.0,2.0,2.0,1.0,3.0,7.0,9.0,6.0,8.0,1.0,1.0,conditional_bounds,
1180224010881282048,2025,9,8,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,4.0,6.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,9,9,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,9,10,19,2,18.0,19.0,1.0,2.0,1.0,3.0,4.0,6.0,6.0,8.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,9,11,19,2,18.0,19.0,1.0,2.0,1.0,3.0,7.0,9.0,3.0,5.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,9,12,19,2,18.0,19.0,1.0,2.0,1.0,2.0,4.0,6.0,8.0,10.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,9,13,19,2,19.0,19.0,2.0,2.0,1.0,2.0,3.0,4.0,10.0,12.0,3.0,3.0,conditional_bounds,
1180224010881282048,2025,9,14,19,2,19.0,19.0,2.0,2.0,3.0,5.0,4.0,6.0,4.0,6.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,10,1,19,2,19.0,19.0,2.0,2.0,1.0,2.0,3.0,5.0,7.0,9.0,3.0,5.0,conditional_bounds,
1180224010881282048,2025,10,2,19,2,19.0,19.0,2.0,2.0,1.0,3.0,4.0,6.0,6.0,8.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,10,3,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,10,4,19,2,17.0,19.0,0.0,2.0,1.0,2.0,4.0,6.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,10,5,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,6.0,8.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,10,6,19,2,17.0,19.0,0.0,2.0,1.0,2.0,3.0,5.0,6.0,8.0,3.0,4.0,conditional_bounds,
1180224010881282048,2025,10,7,19,2,19.0,19.0,2.0,2.0,1.0,3.0,7.0,9.0,6.0,8.0,1.0,1.0,conditional_bounds,
1180224010881282048,2025,10,8,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,5.0,6.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,10,9,19,2,19.0,19.0,2.0,2.0,1.0,2.0,4.0,6.0,7.0,9.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,10,10,19,2,18.0,19.0,1.0,2.0,1.0,3.0,4.0,6.0,6.0,8.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,10,11,19,2,18.0,19.0,1.0,2.0,1.0,3.0,7.0,9.0,3.0,5.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,10,12,19,2,18.0,19.0,1.0,2.0,1.0,2.0,4.0,6.0,8.0,10.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,10,13,19,2,19.0,19.0,2.0,2.0,1.0,2.0,2.0,4.0,10.0,12.0,2.0,3.0,conditional_bounds,
1180224010881282048,2025,10,14,19,2,18.0,19.0,1.0,2.0,3.0,5.0,4.0,6.0,3.0,5.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,11,1,19,2,19.0,19.0,2.0,2.0,1.0,2.0,3.0,5.0,6.0,8.0,4.0,6.0,conditional_bounds,
1180224010881282048,2025,11,2,19,2,19.0,19.0,2.0,2.0,1.0,3.0,4.0,6.0,5.0,7.0,3.0,5.0,conditional_bounds,
1180224010881282048,2025,11,3,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,11,4,19,2,17.0,19.0,0.0,2.0,1.0,2.0,4.0,6.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,11,5,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,6.0,8.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,11,6,19,2,17.0,19.0,0.0,2.0,1.0,2.0,3.0,5.0,6.0,8.0,3.0,4.0,conditional_bounds,
1180224010881282048,2025,11,7,19,2,19.0,19.0,2.0,2.0,1.0,3.0,7.0,9.0,6.0,8.0,1.0,1.0,conditional_bounds,
1180224010881282048,2025,11,8,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,5.0,6.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,11,9,19,2,19.0,19.0,2.0,2.0,1.0,2.0,4.0,6.0,7.0,9.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,11,10,19,2,18.0,19.0,1.0,2.0,1.0,3.0,4.0,6.0,6.0,8.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,11,11,19,2,18.0,19.0,1.0,2.0,1.0,3.0,7.0,9.0,3.0,5.0,2.0,2.0,conditional_bounds,
1180224010881282048,2025,11,12,19,2,18.0,19.0,1.0,2.0,1.0,2.0,4.0,6.0,8.0,10.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,11,13,19,2,19.0,19.0,2.0,2.0,1.0,2.0,2.0,4.0,10.0,12.0,2.0,3.0,conditional_bounds,
1180224010881282048,2025,11,14,19,2,18.0,19.0,1.0,2.0,3.0,5.0,4.0,6.0,3.0,5.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,12,1,19,2,19.0,19.0,2.0,2.0,1.0,2.0,3.0,5.0,6.0,8.0,4.0,6.0,conditional_bounds,
1180224010881282048,2025,12,2,19,2,19.0,19.0,2.0,2.0,1.0,3.0,4.0,6.0,5.0,7.0,3.0,5.0,conditional_bounds,
1180224010881282048,2025,12,3,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,7.0,9.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,12,4,19,2,18.0,19.0,1.0,2.0,1.0,3.0,4.0,6.0,5.0,7.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,12,5,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,6.0,8.0,1.0,2.0,conditional_bounds,
1180224010881282048,2025,12,6,19,2,19.0,19.0,2.0,2.0,1.0,2.0,5.0,7.0,6.0,8.0,3.0,4.0,conditional_bounds,
1180224010881282048,2025,12,7,19,2,19.0,19.0,2.0,2.0,1.0,3.0,7.0,9.0,6.0,8.0,1.0,1.0,conditional_bounds,
1180224010881282048,2025,12,8,19,2,18.0,19.0,1.0,2.0,1.0,3.0,5.0,7.0,5.0,6.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,12,9,19,2,19.0,19.0,2.0,2.0,1.0,2.0,4.0,6.0,7.0,9.0,2.0,4.0,conditional_bounds,
1180224010881282048,2025,12,10,19,2,18.0,19.0,1.0,2.0,1.0,3.0,2.0,4.0,8.0,10.0,1.0,3.0,conditional_bounds,
1180224010881282048,2025,12,11,19,2,18.0,19.0,1.0,2.0,1.0,3.0,6.0,8.0,4.0,6.0,2.0,2.0,conditional_bounds,
