league_id,season,stratum,roster_id,week,baseline_size,active_capacity,position_a,position_b,gain_a,gain_b,delta_a_minus_b,tail_delta_a_minus_b
920016644603248640,2023,SF_2TE,4,4,19,30,QB,RB,0.0,0.006309394285714198,-0.006309394285714198,0.0
920016644603248640,2023,SF_2TE,4,4,19,30,QB,TE,0.0,0.022905039999999488,-0.022905039999999488,0.0
920016644603248640,2023,SF_2TE,4,4,19,30,RB,TE,0.006309394285714198,0.022905039999999488,-0.01659564571428529,0.0
920016644603248640,2023,SF_2TE,4,5,20,30,QB,RB,0.0,0.00023873333333327787,-0.00023873333333327787,0.0
920016644603248640,2023,SF_2TE,4,5,20,30,QB,TE,0.0,0.058880239999999695,-0.058880239999999695,0.0
920016644603248640,2023,SF_2TE,4,5,20,30,RB,TE,0.00023873333333327787,0.058880239999999695,-0.05864150666666642,0.0
920016644603248640,2023,SF_2TE,4,6,22,30,QB,RB,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,7,22,30,QB,RB,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,8,22,30,QB,RB,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,8,22,30,QB,TE,0.0,0.17024560000000033,-0.17024560000000033,0.0
920016644603248640,2023,SF_2TE,4,8,22,30,RB,TE,0.0,0.17024560000000033,-0.17024560000000033,0.0
920016644603248640,2023,SF_2TE,4,9,20,30,QB,RB,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,9,20,30,QB,TE,0.0,0.2431492000000004,-0.2431492000000004,0.0
920016644603248640,2023,SF_2TE,4,9,20,30,RB,TE,0.0,0.2431492000000004,-0.2431492000000004,0.0
920016644603248640,2023,SF_2TE,4,10,20,30,QB,RB,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,11,20,30,QB,RB,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,12,20,30,QB,RB,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,13,18,30,QB,RB,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,13,18,30,QB,WR,0.0,0.14945096000000024,-0.14945096000000024,0.0
920016644603248640,2023,SF_2TE,4,13,18,30,RB,WR,0.0,0.14945096000000024,-0.14945096000000024,0.0
920016644603248640,2023,SF_2TE,4,14,17,30,QB,RB,0.0,0.0,0.0,0.0
920016644603248640,2023,SF_2TE,4,14,17,30,QB,WR,0.0,0.1496663199999988,-0.1496663199999988,0.0
920016644603248640,2023,SF_2TE,4,14,17,30,QB,TE,0.0,0.056713440000000226,-0.056713440000000226,0.0
920016644603248640,2023,SF_2TE,4,14,17,30,RB,WR,0.0,0.1496663199999988,-0.1496663199999988,0.0
920016644603248640,2023,SF_2TE,4,14,17,30,RB,TE,0.0,0.056713440000000226,-0.056713440000000226,0.0
920016644603248640,2023,SF_2TE,4,14,17,30,WR,TE,0.1496663199999988,0.056713440000000226,0.09295287999999857,0.0
920016644603248640,2023,SF_2TE,4,15,16,30,QB,RB,0.0,0.009114339999999999,-0.009114339999999999,0.0
920016644603248640,2023,SF_2TE,4,15,16,30,QB,WR,0.0,0.212539679999999,-0.212539679999999,0.0
920016644603248640,2023,SF_2TE,4,15,16,30,QB,TE,0.0,0.2129227999999994,-0.2129227999999994,0.0
920016644603248640,2023,SF_2TE,4,15,16,30,RB,WR,0.009114339999999999,0.212539679999999,-0.203425339999999,0.0
920016644603248640,2023,SF_2TE,4,15,16,30,RB,TE,0.009114339999999999,0.2129227999999994,-0.20380845999999941,0.0
920016644603248640,2023,SF_2TE,4,15,16,30,WR,TE,0.212539679999999,0.2129227999999994,-0.00038312000000040314,0.0
